Control,Source,Target,Seed,Site_ID,RMSE_kW,Skill
within_same_half,Ausgrid-A,Ausgrid-A,123,76,0.39196146574885865,0.1124879533749924
within_same_half,Ausgrid-A,Ausgrid-A,123,77,0.3767701468791564,0.07901078749128687
within_same_half,Ausgrid-A,Ausgrid-A,123,78,0.5993550468954815,0.11605348667772541
within_same_half,Ausgrid-A,Ausgrid-A,123,79,0.5146964970057616,0.08915887241635301
within_same_half,Ausgrid-A,Ausgrid-A,123,83,0.3689082028011465,0.1487374143632454
within_same_half,Ausgrid-A,Ausgrid-A,123,86,0.538781054460905,0.07344626161249401
within_same_half,Ausgrid-A,Ausgrid-A,123,87,0.15811835110065436,0.07241364978062503
within_same_half,Ausgrid-A,Ausgrid-A,123,90,0.18702620131955455,0.03541428085664655
within_same_half,Ausgrid-A,Ausgrid-A,123,91,0.5684136832298615,0.05573791018742247
within_same_half,Ausgrid-A,Ausgrid-A,123,92,0.27354617658952235,0.012730523218524303
within_same_half,Ausgrid-A,Ausgrid-A,123,93,0.3402491330067684,0.10631052959546006
within_same_half,Ausgrid-A,Ausgrid-A,123,94,0.40734050985967074,0.09348226041374297
within_same_half,Ausgrid-A,Ausgrid-A,123,95,0.7575547618825941,0.1011198643642145
within_cross_half,Ausgrid-A,Ausgrid-B,42,10,0.2514204050511652,0.08204225537449827
within_cross_half,Ausgrid-A,Ausgrid-B,42,100,0.40153315266402906,0.049592461068597826
within_cross_half,Ausgrid-A,Ausgrid-B,42,101,0.2707016571022971,0.05056497908977364
within_cross_half,Ausgrid-A,Ausgrid-B,42,102,0.37960966871176116,0.0533015478971417
within_cross_half,Ausgrid-A,Ausgrid-B,42,105,0.24141545206905368,0.10443443379546835
within_cross_half,Ausgrid-A,Ausgrid-B,42,107,0.24698607735980307,0.08529924666206057
within_cross_half,Ausgrid-A,Ausgrid-B,42,109,0.44398946420529645,0.07826150826754441
within_cross_half,Ausgrid-A,Ausgrid-B,42,11,0.37254558876111243,0.0636791152416969
within_cross_half,Ausgrid-A,Ausgrid-B,42,112,0.7001325998685466,0.12666515649277832
within_cross_half,Ausgrid-A,Ausgrid-B,42,113,0.31924967400743004,0.07821460623971166
within_cross_half,Ausgrid-A,Ausgrid-B,42,116,0.2831107657443645,0.11471837589455136
within_cross_half,Ausgrid-A,Ausgrid-B,42,117,0.21530437693172438,0.104408467141752
within_cross_half,Ausgrid-A,Ausgrid-B,42,118,0.3508218366623328,0.043867311962291766
within_cross_half,Ausgrid-A,Ausgrid-B,42,119,0.3887381659641106,0.14823183242454085
within_cross_half,Ausgrid-A,Ausgrid-B,42,12,0.22974057274553225,-0.0023808831381035844
within_cross_half,Ausgrid-A,Ausgrid-B,42,120,0.41805537554240707,0.00570874695236645
within_cross_half,Ausgrid-A,Ausgrid-B,42,122,0.3222472873870655,0.0009801310187659285
within_cross_half,Ausgrid-A,Ausgrid-B,42,123,0.36099999315410963,0.11956347572062143
within_cross_half,Ausgrid-A,Ausgrid-B,42,125,0.34656577384553444,0.007754576013448089
within_cross_half,Ausgrid-A,Ausgrid-B,42,126,0.31797030304756185,0.054814935499371886
within_cross_half,Ausgrid-A,Ausgrid-B,42,128,0.27574588375831066,-0.035444496510219414
within_cross_half,Ausgrid-A,Ausgrid-B,42,13,0.4119946652071044,0.0340529208567486
within_cross_half,Ausgrid-A,Ausgrid-B,42,133,0.5061495389273396,0.11874223821244256
within_cross_half,Ausgrid-A,Ausgrid-B,42,135,0.24919281256486678,0.09475266470600585
within_cross_half,Ausgrid-A,Ausgrid-B,42,142,0.3460634154658431,0.14052967165504293
within_cross_half,Ausgrid-A,Ausgrid-B,42,143,0.5278039637993498,0.02407223853869933
within_cross_half,Ausgrid-A,Ausgrid-B,42,145,0.4124867570818039,0.03576961512172283
within_cross_half,Ausgrid-A,Ausgrid-B,42,147,0.5082646819541825,0.06500546219208458
within_cross_half,Ausgrid-A,Ausgrid-B,42,149,0.736681078912065,0.11403633807207425
within_cross_half,Ausgrid-A,Ausgrid-B,42,15,0.18960019013845167,0.14674034316133777
within_cross_half,Ausgrid-A,Ausgrid-B,42,150,0.14756349735110982,0.12989285326782984
within_cross_half,Ausgrid-A,Ausgrid-B,42,151,0.30994903276393704,0.10656985458220036
within_cross_half,Ausgrid-A,Ausgrid-B,42,152,0.7476851464661595,0.11276261991213987
within_cross_half,Ausgrid-A,Ausgrid-B,42,155,0.2352343531696998,0.07873791958328946
within_cross_half,Ausgrid-A,Ausgrid-B,42,159,0.7390113349194974,0.014617219478755494
within_cross_half,Ausgrid-A,Ausgrid-B,42,16,0.4528994895449376,0.04309975794784482
within_cross_half,Ausgrid-A,Ausgrid-B,42,161,0.5889513381529734,0.11124424325749671
within_cross_half,Ausgrid-A,Ausgrid-B,42,165,0.42381097730799694,0.1914251418542734
within_cross_half,Ausgrid-A,Ausgrid-B,42,168,0.23320947760495178,0.030623186909168987
within_cross_half,Ausgrid-A,Ausgrid-B,42,169,0.29994940639237516,0.10316917801794812
within_cross_half,Ausgrid-A,Ausgrid-B,42,17,0.5236544936799009,0.022165125748422776
within_cross_half,Ausgrid-A,Ausgrid-B,42,170,0.30338631354182405,0.1495126120672745
within_cross_half,Ausgrid-A,Ausgrid-B,42,171,0.2609161861347345,0.05130028572072043
within_cross_half,Ausgrid-A,Ausgrid-B,42,172,0.3338967288118357,0.11102757616644598
within_cross_half,Ausgrid-A,Ausgrid-B,42,176,0.31221219543230766,-0.04317387471940903
within_cross_half,Ausgrid-A,Ausgrid-B,42,177,0.4250932397662932,0.054397227073782806
within_cross_half,Ausgrid-A,Ausgrid-B,42,178,0.27194441050286555,0.1695293347267155
within_cross_half,Ausgrid-A,Ausgrid-B,42,179,0.32335448650552,0.09452087462339942
within_cross_half,Ausgrid-A,Ausgrid-B,42,18,0.3290180102061097,0.1367715442033628
within_cross_half,Ausgrid-A,Ausgrid-B,42,185,0.47821373978620707,0.0021861291698794805
within_cross_half,Ausgrid-A,Ausgrid-B,42,186,0.1804337268188028,0.16197738396032513
within_cross_half,Ausgrid-A,Ausgrid-B,42,19,0.21336927243301257,0.10033836973833032
within_cross_half,Ausgrid-A,Ausgrid-B,42,190,0.44303157365792645,0.12223563949655225
within_cross_half,Ausgrid-A,Ausgrid-B,42,193,0.39671373062033666,0.08006431540361225
within_cross_half,Ausgrid-A,Ausgrid-B,42,194,0.4300538367223308,0.08317273852697604
within_cross_half,Ausgrid-A,Ausgrid-B,42,197,0.39398645736166776,0.030084999566789228
within_cross_half,Ausgrid-A,Ausgrid-B,42,199,0.3873519623301284,-0.07119894072789967
within_cross_half,Ausgrid-A,Ausgrid-B,42,20,0.4816003295599113,0.019656779853507667
within_cross_half,Ausgrid-A,Ausgrid-B,42,200,0.49014450018285105,-0.0026042660411738083
within_cross_half,Ausgrid-A,Ausgrid-B,42,201,0.49607170518735616,0.04957613920829562
within_cross_half,Ausgrid-A,Ausgrid-B,42,202,0.24041532697257556,0.0797924778059993
within_cross_half,Ausgrid-A,Ausgrid-B,42,207,0.41050688132893315,0.0658326237737541
within_cross_half,Ausgrid-A,Ausgrid-B,42,211,0.16196628134352198,-0.05246336420278541
within_cross_half,Ausgrid-A,Ausgrid-B,42,213,0.2868089519042661,0.04182186951405675
within_cross_half,Ausgrid-A,Ausgrid-B,42,215,0.4595919931726521,0.11662439503816946
within_cross_half,Ausgrid-A,Ausgrid-B,42,217,0.4055975382123782,0.06911531742072097
within_cross_half,Ausgrid-A,Ausgrid-B,42,22,0.5974806348791781,0.09159717095909203
within_cross_half,Ausgrid-A,Ausgrid-B,42,220,0.6717256341076311,0.12475302562746671
within_cross_half,Ausgrid-A,Ausgrid-B,42,221,0.42112512247964934,0.04256923028770676
within_cross_half,Ausgrid-A,Ausgrid-B,42,222,0.3000633241122548,0.05186362243789644
within_cross_half,Ausgrid-A,Ausgrid-B,42,224,0.5525036861698241,0.16495226247471617
within_cross_half,Ausgrid-A,Ausgrid-B,42,227,0.25227940100112656,0.07649982348993833
within_cross_half,Ausgrid-A,Ausgrid-B,42,228,0.5694705476699341,-0.017159366346224614
within_cross_half,Ausgrid-A,Ausgrid-B,42,23,0.35741982566358244,0.07448511740848007
within_cross_half,Ausgrid-A,Ausgrid-B,42,230,0.26494685335262835,0.08742774400888087
within_cross_half,Ausgrid-A,Ausgrid-B,42,237,0.37449092522933136,0.11992515292594008
within_cross_half,Ausgrid-A,Ausgrid-B,42,238,0.38558005004319945,0.11451489333963016
within_cross_half,Ausgrid-A,Ausgrid-B,42,24,0.2545789826743809,0.0743826516712156
within_cross_half,Ausgrid-A,Ausgrid-B,42,240,0.22634636988534637,0.0010971275166646866
within_cross_half,Ausgrid-A,Ausgrid-B,42,241,0.27454706257574535,0.06168014634323682
within_cross_half,Ausgrid-A,Ausgrid-B,42,246,0.4046076803001331,0.1001961862643731
within_cross_half,Ausgrid-A,Ausgrid-B,42,248,0.774009409091345,0.08087708951603256
within_cross_half,Ausgrid-A,Ausgrid-B,42,251,0.7403694380827919,0.045295757632227485
within_cross_half,Ausgrid-A,Ausgrid-B,42,253,0.4688039277034405,0.01306282183627383
within_cross_half,Ausgrid-A,Ausgrid-B,42,254,0.6407735702224121,0.05799626769719901
within_cross_half,Ausgrid-A,Ausgrid-B,42,256,0.6359195178131021,0.12110658076301972
within_cross_half,Ausgrid-A,Ausgrid-B,42,257,0.48046423468855787,0.050010485559051965
within_cross_half,Ausgrid-A,Ausgrid-B,42,258,0.3696482550685491,-0.10191022042695597
within_cross_half,Ausgrid-A,Ausgrid-B,42,259,0.17591992924270697,0.032733392956269425
within_cross_half,Ausgrid-A,Ausgrid-B,42,26,0.4982252865233515,-0.03146906443239139
within_cross_half,Ausgrid-A,Ausgrid-B,42,261,0.24897856894385598,0.051909557152533425
within_cross_half,Ausgrid-A,Ausgrid-B,42,264,0.23962957024369258,0.1403171753796525
within_cross_half,Ausgrid-A,Ausgrid-B,42,265,0.24269498344463622,0.017238619083855933
within_cross_half,Ausgrid-A,Ausgrid-B,42,268,0.43233180745949445,0.041003436659083126
within_cross_half,Ausgrid-A,Ausgrid-B,42,269,0.3622864407179218,0.01504177138621876
within_cross_half,Ausgrid-A,Ausgrid-B,42,270,0.421706932442696,0.11703948343802228
within_cross_half,Ausgrid-A,Ausgrid-B,42,271,0.44515461048270255,0.13521519519133662
within_cross_half,Ausgrid-A,Ausgrid-B,42,273,0.6205100492381583,0.10363190159545232
within_cross_half,Ausgrid-A,Ausgrid-B,42,278,0.13480678232241494,0.048651441068905954
within_cross_half,Ausgrid-A,Ausgrid-B,42,280,0.39447837815551606,0.08809435716454794
within_cross_half,Ausgrid-A,Ausgrid-B,42,281,0.4096604670100817,0.08257540617200121
within_cross_half,Ausgrid-A,Ausgrid-B,42,282,0.2580569597071672,0.10872051376285263
within_cross_half,Ausgrid-A,Ausgrid-B,42,286,0.39179063410345827,0.12599169376088137
within_cross_half,Ausgrid-A,Ausgrid-B,42,29,0.3105141219186876,0.1179427316027658
within_cross_half,Ausgrid-A,Ausgrid-B,42,291,0.22255553318277885,0.10433182701617849
within_cross_half,Ausgrid-A,Ausgrid-B,42,292,0.48222673576871294,0.14015295510325543
within_cross_half,Ausgrid-A,Ausgrid-B,42,295,0.3070750514175154,0.09893972578126664
within_cross_half,Ausgrid-A,Ausgrid-B,42,298,0.1353342170274859,-0.039968522791121064
within_cross_half,Ausgrid-A,Ausgrid-B,42,3,0.23141709783254927,0.06178706031336911
within_cross_half,Ausgrid-A,Ausgrid-B,42,300,0.5510264737221968,0.024679178574929628
within_cross_half,Ausgrid-A,Ausgrid-B,42,31,0.2860398650099216,-0.004907040027490428
within_cross_half,Ausgrid-A,Ausgrid-B,42,34,0.4089337495780167,0.1100628534282031
within_cross_half,Ausgrid-A,Ausgrid-B,42,36,0.25086043126428964,0.10286173730145753
within_cross_half,Ausgrid-A,Ausgrid-B,42,37,0.4263404558241658,0.07364592925918978
within_cross_half,Ausgrid-A,Ausgrid-B,42,4,0.39207404114707206,-0.009693439465014997
within_cross_half,Ausgrid-A,Ausgrid-B,42,40,0.18462979290075288,0.03857876554589068
within_cross_half,Ausgrid-A,Ausgrid-B,42,41,0.23288284921502606,0.1436599078305938
within_cross_half,Ausgrid-A,Ausgrid-B,42,42,0.38020711492420134,0.08488265528655836
within_cross_half,Ausgrid-A,Ausgrid-B,42,44,0.4048167884591603,0.08416605249308151
within_cross_half,Ausgrid-A,Ausgrid-B,42,45,0.2889943918970819,0.042740216049789836
within_cross_half,Ausgrid-A,Ausgrid-B,42,46,0.47373198973305414,0.023778475932222598
within_cross_half,Ausgrid-A,Ausgrid-B,42,49,0.5050961334619171,0.10627825659572565
within_cross_half,Ausgrid-A,Ausgrid-B,42,5,0.4413293805429527,0.07181681376695004
within_cross_half,Ausgrid-A,Ausgrid-B,42,51,0.38725972371938355,0.08247007580068033
within_cross_half,Ausgrid-A,Ausgrid-B,42,52,0.6136701407969616,0.04369874494056092
within_cross_half,Ausgrid-A,Ausgrid-B,42,57,0.760989455233982,0.08584893488517786
within_cross_half,Ausgrid-A,Ausgrid-B,42,58,0.9430970518931293,0.01867000494778992
within_cross_half,Ausgrid-A,Ausgrid-B,42,6,0.3632269688631675,0.14083461088134763
within_cross_half,Ausgrid-A,Ausgrid-B,42,60,0.35648225723475835,0.06664366053248405
within_cross_half,Ausgrid-A,Ausgrid-B,42,63,0.30045979582449917,0.10805473396497067
within_cross_half,Ausgrid-A,Ausgrid-B,42,64,0.3046012611131602,0.09556818925983968
within_cross_half,Ausgrid-A,Ausgrid-B,42,65,0.4430871352282478,0.030901644528810945
within_cross_half,Ausgrid-A,Ausgrid-B,42,66,0.2430940818149758,0.11006869662531304
within_cross_half,Ausgrid-A,Ausgrid-B,42,70,0.5113852014737255,-0.0027875975472810843
within_cross_half,Ausgrid-A,Ausgrid-B,42,72,0.3694988931351752,0.15090625454875317
within_cross_half,Ausgrid-A,Ausgrid-B,42,73,0.25710216854501206,0.10663990650878741
within_cross_half,Ausgrid-A,Ausgrid-B,42,75,0.8874132430261864,0.05379333183070556
within_cross_half,Ausgrid-A,Ausgrid-B,42,8,0.5032043007904426,0.06499819795318518
within_cross_half,Ausgrid-A,Ausgrid-B,42,80,0.814684273940903,0.15885513337555823
within_cross_half,Ausgrid-A,Ausgrid-B,42,81,0.3655760259241152,0.01580282469823613
within_cross_half,Ausgrid-A,Ausgrid-B,42,82,0.8453807416669592,0.08989012977104482
within_cross_half,Ausgrid-A,Ausgrid-B,42,84,0.41909016481079403,0.10463021329023536
within_cross_half,Ausgrid-A,Ausgrid-B,42,85,0.8285412894555892,0.07531975909590305
within_cross_half,Ausgrid-A,Ausgrid-B,42,88,0.20846667625515497,0.0672013251149769
within_cross_half,Ausgrid-A,Ausgrid-B,42,89,0.46844991351149,0.048343605239864584
within_cross_half,Ausgrid-A,Ausgrid-B,42,9,0.1866052887601374,0.026313236472306545
within_cross_half,Ausgrid-A,Ausgrid-B,42,96,0.6116135103724121,0.08611486929728462
within_cross_half,Ausgrid-A,Ausgrid-B,42,97,0.28343430325348207,0.09372040493667011
within_cross_half,Ausgrid-A,Ausgrid-B,42,98,0.3930312504812695,0.05037537301045025
within_cross_half,Ausgrid-A,Ausgrid-B,42,99,0.30504712732567896,0.15194519243565607
within_cross_half,Ausgrid-A,Ausgrid-B,7,10,0.2547819545218268,0.06976894617388829
within_cross_half,Ausgrid-A,Ausgrid-B,7,100,0.4020318354292851,0.04841210558240694
within_cross_half,Ausgrid-A,Ausgrid-B,7,101,0.2704670794517231,0.05138771596904457
within_cross_half,Ausgrid-A,Ausgrid-B,7,102,0.37767136359320236,0.058135435457671636
within_cross_half,Ausgrid-A,Ausgrid-B,7,105,0.2454617351089722,0.0894241611281168
within_cross_half,Ausgrid-A,Ausgrid-B,7,107,0.2489508073064386,0.07802296622753602
within_cross_half,Ausgrid-A,Ausgrid-B,7,109,0.441830811350186,0.08274295115584562
within_cross_half,Ausgrid-A,Ausgrid-B,7,11,0.36441400617647984,0.08411626663959082
within_cross_half,Ausgrid-A,Ausgrid-B,7,112,0.6951089517904205,0.13293157932320976
within_cross_half,Ausgrid-A,Ausgrid-B,7,113,0.3196670383463007,0.07700952951522155
within_cross_half,Ausgrid-A,Ausgrid-B,7,116,0.28644426581706006,0.10429458875755404
within_cross_half,Ausgrid-A,Ausgrid-B,7,117,0.21255942204683598,0.11582652741538746
within_cross_half,Ausgrid-A,Ausgrid-B,7,118,0.3497617926994465,0.04675636440359732
within_cross_half,Ausgrid-A,Ausgrid-B,7,119,0.3885309466710535,0.14868587273492762
within_cross_half,Ausgrid-A,Ausgrid-B,7,12,0.22972209855931777,-0.0023002784331025428
within_cross_half,Ausgrid-A,Ausgrid-B,7,120,0.4145570470561398,0.014029073917830925
within_cross_half,Ausgrid-A,Ausgrid-B,7,122,0.33715511223498923,-0.045236590763841455
within_cross_half,Ausgrid-A,Ausgrid-B,7,123,0.36012288379113433,0.12170264229567784
within_cross_half,Ausgrid-A,Ausgrid-B,7,125,0.3343816345367131,0.042638737655390946
within_cross_half,Ausgrid-A,Ausgrid-B,7,126,0.32877657514432923,0.02269266844833029
within_cross_half,Ausgrid-A,Ausgrid-B,7,128,0.2801933708992483,-0.05214511238385522
within_cross_half,Ausgrid-A,Ausgrid-B,7,13,0.41736617248884716,0.021459088441982188
within_cross_half,Ausgrid-A,Ausgrid-B,7,133,0.4998142909023665,0.1297725485564738
within_cross_half,Ausgrid-A,Ausgrid-B,7,135,0.24604432970949527,0.10619021655875827
within_cross_half,Ausgrid-A,Ausgrid-B,7,142,0.35149025877984613,0.1270517638597789
within_cross_half,Ausgrid-A,Ausgrid-B,7,143,0.5247716742127616,0.029679046731345693
within_cross_half,Ausgrid-A,Ausgrid-B,7,145,0.4181721029362193,0.022479532162085092
within_cross_half,Ausgrid-A,Ausgrid-B,7,147,0.5106464634138383,0.06062397999570579
within_cross_half,Ausgrid-A,Ausgrid-B,7,149,0.7372757789748403,0.11332112675411388
within_cross_half,Ausgrid-A,Ausgrid-B,7,15,0.19107516216554749,0.14010251160237475
within_cross_half,Ausgrid-A,Ausgrid-B,7,150,0.14836929671995097,0.1251414628342412
within_cross_half,Ausgrid-A,Ausgrid-B,7,151,0.3119556957478164,0.10078563520424444
within_cross_half,Ausgrid-A,Ausgrid-B,7,152,0.7425256262634574,0.11888514248570148
within_cross_half,Ausgrid-A,Ausgrid-B,7,155,0.23322768978842148,0.08659673295991754
within_cross_half,Ausgrid-A,Ausgrid-B,7,159,0.7344598651082809,0.020686057351889886
within_cross_half,Ausgrid-A,Ausgrid-B,7,16,0.4533257555887027,0.04219912968512074
within_cross_half,Ausgrid-A,Ausgrid-B,7,161,0.5855676328175532,0.11635041655426903
within_cross_half,Ausgrid-A,Ausgrid-B,7,165,0.4340721583546694,0.17184817605239144
within_cross_half,Ausgrid-A,Ausgrid-B,7,168,0.23415934950160275,0.026674874853087616
within_cross_half,Ausgrid-A,Ausgrid-B,7,169,0.29724340459318577,0.11125996188393561
within_cross_half,Ausgrid-A,Ausgrid-B,7,17,0.5259507296564444,0.01787729924359016
within_cross_half,Ausgrid-A,Ausgrid-B,7,170,0.3073329680437094,0.13844889650543635
within_cross_half,Ausgrid-A,Ausgrid-B,7,171,0.2635038973578855,0.04189128379405216
within_cross_half,Ausgrid-A,Ausgrid-B,7,172,0.3316364310735009,0.11704543194533668
within_cross_half,Ausgrid-A,Ausgrid-B,7,176,0.3061633671754279,-0.022963326564797937
within_cross_half,Ausgrid-A,Ausgrid-B,7,177,0.42677690575134636,0.050651979972174965
within_cross_half,Ausgrid-A,Ausgrid-B,7,178,0.27273220502290335,0.16712354805162022
within_cross_half,Ausgrid-A,Ausgrid-B,7,179,0.32749809243035,0.08291766877563922
within_cross_half,Ausgrid-A,Ausgrid-B,7,18,0.3283623510467577,0.138491765060883
within_cross_half,Ausgrid-A,Ausgrid-B,7,185,0.4747426847821175,0.009428637156043251
within_cross_half,Ausgrid-A,Ausgrid-B,7,186,0.18099445795546423,0.1593730738774779
within_cross_half,Ausgrid-A,Ausgrid-B,7,19,0.21437803770057115,0.09608495782566595
within_cross_half,Ausgrid-A,Ausgrid-B,7,190,0.44295154281659327,0.12239420205606322
within_cross_half,Ausgrid-A,Ausgrid-B,7,193,0.40225508412399064,0.06721452363814118
within_cross_half,Ausgrid-A,Ausgrid-B,7,194,0.440932473874237,0.05998068614451901
within_cross_half,Ausgrid-A,Ausgrid-B,7,197,0.39597419793499644,0.02519158416375311
within_cross_half,Ausgrid-A,Ausgrid-B,7,199,0.38905485789537725,-0.07590819769071855
within_cross_half,Ausgrid-A,Ausgrid-B,7,20,0.4866374530298081,0.009403236532084747
within_cross_half,Ausgrid-A,Ausgrid-B,7,200,0.4908873978405308,-0.004123883950879703
within_cross_half,Ausgrid-A,Ausgrid-B,7,201,0.5064810679133852,0.029632839465534966
within_cross_half,Ausgrid-A,Ausgrid-B,7,202,0.24180930386358995,0.07445692771013379
within_cross_half,Ausgrid-A,Ausgrid-B,7,207,0.42042806220599965,0.04325555154784688
within_cross_half,Ausgrid-A,Ausgrid-B,7,211,0.16064258598776002,-0.04386193892001278
within_cross_half,Ausgrid-A,Ausgrid-B,7,213,0.28385966203825524,0.05167492685871966
within_cross_half,Ausgrid-A,Ausgrid-B,7,215,0.4618053402634614,0.11237015028547714
within_cross_half,Ausgrid-A,Ausgrid-B,7,217,0.4068359211375098,0.06627311156993221
within_cross_half,Ausgrid-A,Ausgrid-B,7,22,0.604186175692933,0.08140214221695385
within_cross_half,Ausgrid-A,Ausgrid-B,7,220,0.6847842876910564,0.10773782409588328
within_cross_half,Ausgrid-A,Ausgrid-B,7,221,0.42894530953625476,0.024789982949496414
within_cross_half,Ausgrid-A,Ausgrid-B,7,222,0.3047851671744749,0.03694360117346729
within_cross_half,Ausgrid-A,Ausgrid-B,7,224,0.5558306897398833,0.15992386741879172
within_cross_half,Ausgrid-A,Ausgrid-B,7,227,0.2526803585215703,0.07503206853478384
within_cross_half,Ausgrid-A,Ausgrid-B,7,228,0.5695587371859805,-0.01731688598025527
within_cross_half,Ausgrid-A,Ausgrid-B,7,23,0.35607550134685845,0.07796615587591194
within_cross_half,Ausgrid-A,Ausgrid-B,7,230,0.2658134612588333,0.08444283468832126
within_cross_half,Ausgrid-A,Ausgrid-B,7,237,0.37801787702996775,0.1116366167893652
within_cross_half,Ausgrid-A,Ausgrid-B,7,238,0.38056100254360004,0.12604114271383482
within_cross_half,Ausgrid-A,Ausgrid-B,7,24,0.25062409654935613,0.08876212310099163
within_cross_half,Ausgrid-A,Ausgrid-B,7,240,0.2333022018279639,-0.029600075674672377
within_cross_half,Ausgrid-A,Ausgrid-B,7,241,0.27598862407232805,0.05675331973718811
within_cross_half,Ausgrid-A,Ausgrid-B,7,246,0.40234565662758165,0.10522668278340175
within_cross_half,Ausgrid-A,Ausgrid-B,7,248,0.7633112490070321,0.09358097130095888
within_cross_half,Ausgrid-A,Ausgrid-B,7,251,0.7779618841818955,-0.003179592545291099
within_cross_half,Ausgrid-A,Ausgrid-B,7,253,0.4685940682789373,0.013504622887824058
within_cross_half,Ausgrid-A,Ausgrid-B,7,254,0.6432288825931495,0.05438670337574758
within_cross_half,Ausgrid-A,Ausgrid-B,7,256,0.6346055010850808,0.1229226606641316
within_cross_half,Ausgrid-A,Ausgrid-B,7,257,0.4871715806365009,0.036748502959235374
within_cross_half,Ausgrid-A,Ausgrid-B,7,258,0.3633801302151843,-0.08322513063110648
within_cross_half,Ausgrid-A,Ausgrid-B,7,259,0.17607126632302075,0.03190129107432138
within_cross_half,Ausgrid-A,Ausgrid-B,7,26,0.5061216862234325,-0.04781687380967581
within_cross_half,Ausgrid-A,Ausgrid-B,7,261,0.2485176494894299,0.05366470150699543
within_cross_half,Ausgrid-A,Ausgrid-B,7,264,0.2442992846022892,0.12356434631149538
within_cross_half,Ausgrid-A,Ausgrid-B,7,265,0.24484427630600492,0.00853534062934369
within_cross_half,Ausgrid-A,Ausgrid-B,7,268,0.4324365506435865,0.04077109577681515
within_cross_half,Ausgrid-A,Ausgrid-B,7,269,0.3669852290997969,0.002267044647698113
within_cross_half,Ausgrid-A,Ausgrid-B,7,270,0.4197308678436126,0.12117692317385986
within_cross_half,Ausgrid-A,Ausgrid-B,7,271,0.4399243020097733,0.14537591505212077
within_cross_half,Ausgrid-A,Ausgrid-B,7,273,0.6314318772623487,0.08785459350968505
within_cross_half,Ausgrid-A,Ausgrid-B,7,278,0.1372258133486175,0.03158003233753126
within_cross_half,Ausgrid-A,Ausgrid-B,7,280,0.3920072572700068,0.09380678452282531
within_cross_half,Ausgrid-A,Ausgrid-B,7,281,0.40796758251617493,0.08636657958093519
within_cross_half,Ausgrid-A,Ausgrid-B,7,282,0.25940501328071164,0.10406459400849977
within_cross_half,Ausgrid-A,Ausgrid-B,7,286,0.393843450604401,0.1214122614905967
within_cross_half,Ausgrid-A,Ausgrid-B,7,29,0.30995693111832645,0.1195255072662551
within_cross_half,Ausgrid-A,Ausgrid-B,7,291,0.22421746733136239,0.09764342209901689
within_cross_half,Ausgrid-A,Ausgrid-B,7,292,0.4854065287050573,0.13448314180403886
within_cross_half,Ausgrid-A,Ausgrid-B,7,295,0.310544329843484,0.08875970967310642
within_cross_half,Ausgrid-A,Ausgrid-B,7,298,0.13323565252604846,-0.02384221658063379
within_cross_half,Ausgrid-A,Ausgrid-B,7,3,0.23046253879724696,0.06565704073833944
within_cross_half,Ausgrid-A,Ausgrid-B,7,300,0.5474724524858302,0.030969821723525026
within_cross_half,Ausgrid-A,Ausgrid-B,7,31,0.28808422657035176,-0.012089232357103574
within_cross_half,Ausgrid-A,Ausgrid-B,7,34,0.4181369387653441,0.09003452381935528
within_cross_half,Ausgrid-A,Ausgrid-B,7,36,0.25417034773721064,0.09102466638824835
within_cross_half,Ausgrid-A,Ausgrid-B,7,37,0.42425946677181786,0.07816750973196718
within_cross_half,Ausgrid-A,Ausgrid-B,7,4,0.3945145901350849,-0.015978492907166242
within_cross_half,Ausgrid-A,Ausgrid-B,7,40,0.18780952122314687,0.022020991846886218
within_cross_half,Ausgrid-A,Ausgrid-B,7,41,0.23276430012425087,0.14409582803538012
within_cross_half,Ausgrid-A,Ausgrid-B,7,42,0.3852594041221255,0.0727223424095873
within_cross_half,Ausgrid-A,Ausgrid-B,7,44,0.41626011325733764,0.058277340311926884
within_cross_half,Ausgrid-A,Ausgrid-B,7,45,0.29133683342593847,0.034981155200512926
within_cross_half,Ausgrid-A,Ausgrid-B,7,46,0.47008988568878823,0.03128377521106207
within_cross_half,Ausgrid-A,Ausgrid-B,7,49,0.5192154519049111,0.0812954047016432
within_cross_half,Ausgrid-A,Ausgrid-B,7,5,0.4355310403608458,0.08401160999481483
within_cross_half,Ausgrid-A,Ausgrid-B,7,51,0.3854946601043098,0.0866520203349358
within_cross_half,Ausgrid-A,Ausgrid-B,7,52,0.6235462214646411,0.028308541458760716
within_cross_half,Ausgrid-A,Ausgrid-B,7,57,0.7721348112806854,0.07246039312405039
within_cross_half,Ausgrid-A,Ausgrid-B,7,58,0.9412788971914965,0.02056186723362352
within_cross_half,Ausgrid-A,Ausgrid-B,7,6,0.3627820242394835,0.14188706858276823
within_cross_half,Ausgrid-A,Ausgrid-B,7,60,0.36078441711703635,0.05537957061486809
within_cross_half,Ausgrid-A,Ausgrid-B,7,63,0.2998008716066396,0.11001081709144311
within_cross_half,Ausgrid-A,Ausgrid-B,7,64,0.2974344126479535,0.11684822503841519
within_cross_half,Ausgrid-A,Ausgrid-B,7,65,0.43483219143761337,0.0489564509449123
within_cross_half,Ausgrid-A,Ausgrid-B,7,66,0.2418111282754384,0.11476539885304837
within_cross_half,Ausgrid-A,Ausgrid-B,7,70,0.509074532972182,0.0017434481472627938
