Source,Target,Model,Seed,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,RareRMSE_kW,RMSE_persist_kW,SkillScore
PVDAQ,Ausgrid,MLP,7,ID_162,2000,626,0.374286267043881,0.214677893039601,0.112907206995072,0.393224612463635,0.388938745652276,0.0376729723438128
PVDAQ,Ausgrid,MLP,7,ID_163,2000,500,0.229590350304481,0.136547998699869,0.105607335642084,0.284416546145433,0.231770789453187,0.00940773923172467
PVDAQ,Ausgrid,MLP,7,ID_164,2000,172,0.310483481140104,0.151420575966243,0.103150658512899,0.68409027301659,0.289057397649843,-0.0741239755995315
PVDAQ,Ausgrid,MLP,7,ID_165,2000,445,0.458413575106318,0.250391452898223,0.169395073091904,0.605913101009743,0.480690462434078,0.0463435184774758
PVDAQ,Ausgrid,MLP,7,ID_166,2000,256,0.583248151416162,0.366223702443857,0.126080449752352,0.970504193877704,0.555275692783455,-0.0503758024999956
PVDAQ,Ausgrid,MLP,7,ID_167,2000,516,0.499517753004895,0.281509077072418,0.130724110689436,0.573029562938791,0.515229106054742,0.0304939159399463
PVDAQ,Ausgrid,MLP,7,ID_168,2000,325,0.234914426714727,0.134788212367746,0.0607632643022122,0.327155949657455,0.230779012527041,-0.0179193685873043
PVDAQ,Ausgrid,MLP,7,ID_169,2000,397,0.344538604411151,0.170423699373949,0.142843537668813,0.36917984127514,0.346633100240197,0.00604239995428735
PVDAQ,Ausgrid,MLP,7,ID_17,2000,251,0.554014698983462,0.325912843556447,0.0970937010058796,0.833329110410664,0.517629662543294,-0.0702916371936553
PVDAQ,Ausgrid,MLP,7,ID_170,2000,155,0.356057136782064,0.207078695742434,0.136524973663209,0.737860893197225,0.363843549675818,0.0214004423073919
PVDAQ,Ausgrid,MLP,7,ID_171,2000,507,0.294016801581851,0.140386607778989,0.0992367984470632,0.306716764127697,0.304376738323541,0.0340365587684224
PVDAQ,Ausgrid,MLP,7,ID_172,2000,213,0.340316778902275,0.182031616761198,0.10315224044947,0.677290136748666,0.345140041628984,0.0139747990524218
PVDAQ,Ausgrid,MLP,7,ID_173,2000,292,0.347891641305261,0.208114141172347,0.104159176720154,0.557393676356021,0.343634069248852,-0.0123898426768778
PVDAQ,Ausgrid,MLP,7,ID_174,2000,250,0.268368523461217,0.136347066977222,0.113380136233893,0.444190162506368,0.277486952748801,0.0328607496577989
PVDAQ,Ausgrid,MLP,7,ID_175,2000,347,0.993467665346461,0.569462878511971,0.147156412440629,1.55803147146298,0.995275726750398,0.00181664372529289
PVDAQ,Ausgrid,MLP,7,ID_176,2000,638,0.296338026205028,0.151145245794232,0.0787492144390939,0.305644419323151,0.29679763235207,0.00154855058444903
PVDAQ,Ausgrid,MLP,7,ID_177,2000,347,0.380821361326543,0.187676003467554,0.0969998344003485,0.520855983415162,0.376573709307524,-0.0112797359827135
PVDAQ,Ausgrid,MLP,7,ID_178,2000,419,0.306774703246843,0.178626868259035,0.102169688897897,0.417029811451255,0.317924177432861,0.0350696014252397
PVDAQ,Ausgrid,MLP,7,ID_179,2000,346,0.373879026803417,0.194386994288116,0.109129893140162,0.516521918360319,0.373007928040283,-0.00233533578685674
PVDAQ,Ausgrid,MLP,7,ID_18,2000,294,0.375642498002438,0.207723042000445,0.141976899940581,0.611009195841985,0.382084667407045,0.0168605807930643
PVDAQ,Ausgrid,MLP,7,ID_180,2000,337,0.302139825685329,0.181337651716619,0.081765708810793,0.502369081278171,0.288499504115037,-0.0472802253582132
PVDAQ,Ausgrid,MLP,7,ID_181,2000,271,0.478327304568904,0.310096386350108,0.115930032227684,0.744823861400753,0.430938861274059,-0.109965583411861
PVDAQ,Ausgrid,MLP,7,ID_182,2000,98,0.200858206978253,0.125426767721036,0.104287750299953,0.499572987440643,0.193924330740999,-0.0357555764702588
PVDAQ,Ausgrid,MLP,7,ID_183,2000,338,0.285152124768046,0.181464693637941,0.128331295994226,0.373630244190539,0.279432223642454,-0.0204697262578819
PVDAQ,Ausgrid,MLP,7,ID_184,2000,618,0.422933612188042,0.215282598696526,0.137943122730883,0.442884068011822,0.436256309490069,0.0305386925351274
PVDAQ,Ausgrid,MLP,7,ID_185,2000,216,0.541446601772145,0.341045282967297,0.106858488519437,0.966790083984821,0.496121400949612,-0.0913590922217371
PVDAQ,Ausgrid,MLP,7,ID_186,2000,316,0.190553633557723,0.106595984525865,0.109697041881838,0.278485171275591,0.190139432793032,-0.00217840538707303
PVDAQ,Ausgrid,MLP,7,ID_187,2000,259,0.384225577285596,0.15538124540514,0.223096423099857,0.482355740891126,0.434598716645281,0.115907243694876
PVDAQ,Ausgrid,MLP,7,ID_188,2000,295,0.955945180878375,0.380062449237561,0.125485058683234,1.39722465685014,0.963872615150908,0.00822456634613722
PVDAQ,Ausgrid,MLP,7,ID_189,2000,601,0.779476040385935,0.46669659368596,0.180267359320898,0.875635047008067,0.825917049218696,0.0562296284798738
PVDAQ,Ausgrid,MLP,7,ID_19,2000,308,0.235564033111844,0.11566079247311,0.096148583072295,0.305544285795248,0.239244900163843,0.0153853522038608
PVDAQ,Ausgrid,MLP,7,ID_190,2000,284,0.497387584611012,0.298291782550342,0.138240016052124,0.789163442198045,0.50292532152461,0.0110110520918123
PVDAQ,Ausgrid,MLP,7,ID_191,2000,364,0.895346887348857,0.591470664905817,0.160571530316908,1.24173717388241,0.914053728906292,0.0204658008231303
PVDAQ,Ausgrid,MLP,7,ID_192,2000,326,0.429602135577061,0.264220557177742,0.101585282748032,0.641610058188423,0.418293200014172,-0.027035905825163
PVDAQ,Ausgrid,MLP,7,ID_193,2000,257,0.438421883384811,0.249403150612687,0.111867428193794,0.707847369252412,0.418931011016381,-0.0465252556050753
PVDAQ,Ausgrid,MLP,7,ID_194,2000,609,0.487164842658319,0.283596511814932,0.108475801296685,0.486789967693726,0.481861409625522,-0.0110061377127479
PVDAQ,Ausgrid,MLP,7,ID_195,2000,245,0.37801086361279,0.237607802749782,0.106087467427184,0.614861395342155,0.382136584598999,0.0107964564307244
PVDAQ,Ausgrid,MLP,7,ID_196,2000,179,0.326544493836507,0.1878031873426,0.119002228700178,0.621488232975713,0.333494482596175,0.0208398912796535
PVDAQ,Ausgrid,MLP,7,ID_197,2000,311,0.406922427657791,0.210914273891605,0.0791677895384885,0.493934745453509,0.403400155183829,-0.00873146038418637
PVDAQ,Ausgrid,MLP,7,ID_198,2000,404,0.954665468318878,0.488370180410875,0.180125553577859,1.29357881854027,0.993993976009714,0.0395661428942617
PVDAQ,Ausgrid,MLP,7,ID_199,2000,215,0.380093542285425,0.219112653037309,0.0928869847450522,0.578113532459197,0.350370369619451,-0.08483357967244
PVDAQ,Ausgrid,MLP,7,ID_2,2000,232,0.406550891414987,0.210488461245851,0.105769062058664,0.671946456853474,0.397421335213684,-0.0229719831130712
PVDAQ,Ausgrid,MLP,7,ID_20,2000,226,0.558999469905268,0.282932092997684,0.093540743909935,0.925795020584458,0.536302533290883,-0.0423211437677009
PVDAQ,Ausgrid,MLP,7,ID_200,2000,312,0.477950889568882,0.239874951105696,0.0846381708842521,0.561655497736797,0.467414604208851,-0.022541626353042
PVDAQ,Ausgrid,MLP,7,ID_201,2000,288,0.529212967987338,0.305233001351652,0.0836700369875305,0.817692214181696,0.509383459580536,-0.0389284497441889
PVDAQ,Ausgrid,MLP,7,ID_202,2000,476,0.267527885324466,0.147784307414454,0.104931411190327,0.352143194757973,0.268383017129936,0.00318623665019646
PVDAQ,Ausgrid,MLP,7,ID_203,2000,328,0.523834175505209,0.269701227943854,0.11281652000077,0.805048295763544,0.52691786334199,0.00585231219382532
PVDAQ,Ausgrid,MLP,7,ID_204,2000,249,0.339062667021374,0.193800076520982,0.0765603155100591,0.507153406430882,0.336438413459284,-0.00780010087167993
PVDAQ,Ausgrid,MLP,7,ID_205,2000,268,0.42956834453293,0.176995442832812,0.0973636280771828,0.741688753412755,0.441594513582587,0.0272335110146417
PVDAQ,Ausgrid,MLP,7,ID_206,2000,334,0.465939607845273,0.276629422800114,0.112661458858539,0.723334783946833,0.441599457869384,-0.05511816090836
PVDAQ,Ausgrid,MLP,7,ID_207,2000,365,0.519084323140077,0.268709055128646,0.0740808228058862,0.622497438152379,0.529455291358549,0.019587996168403
PVDAQ,Ausgrid,MLP,7,ID_208,2000,405,0.387434447369503,0.233497818459696,0.144177208108658,0.495387315848358,0.393293511274701,0.0148974334364395
PVDAQ,Ausgrid,MLP,7,ID_209,2000,273,0.481643386542117,0.264002516194942,0.133081174172974,0.757152693153615,0.482791500716102,0.00237807453586381
PVDAQ,Ausgrid,MLP,7,ID_21,2000,257,0.67513333843108,0.406551423207252,0.106101323714315,1.05561233197059,0.632735584016991,-0.0670070650127219
PVDAQ,Ausgrid,MLP,7,ID_210,2000,478,0.612697267993095,0.302319952685916,0.104827396844689,0.737284833201286,0.630092203639229,0.027606968544709
PVDAQ,Ausgrid,MLP,7,ID_211,2000,63,0.183957911381676,0.102497740407302,0.0697655900493348,0.489112576742709,0.158881537764044,-0.15783063262437
PVDAQ,Ausgrid,MLP,7,ID_212,2000,422,0.777445318511107,0.474283332915517,0.150726118584927,1.0999266139653,0.772034798845645,-0.00700812926250349
PVDAQ,Ausgrid,MLP,7,ID_213,2000,92,0.355827544448547,0.158983556818085,0.0956073312476481,0.91045093344102,0.364954828952223,0.025009353979176
PVDAQ,Ausgrid,MLP,7,ID_214,2000,223,0.420986689658322,0.205360215272691,0.110033113535455,0.712071784481266,0.41435452441107,-0.016006016240991
PVDAQ,Ausgrid,MLP,7,ID_215,2000,326,0.480453651966139,0.256360603908093,0.114014216821623,0.707014815362682,0.488722882373184,0.0169200802853562
PVDAQ,Ausgrid,MLP,7,ID_216,2000,249,0.292343234132202,0.163244217048618,0.120802985502341,0.50749051817313,0.296443428627029,0.0138312881949065
PVDAQ,Ausgrid,MLP,7,ID_217,2000,446,0.437296526197474,0.239968431875583,0.100987600220159,0.549397790151751,0.438970840021684,0.00381418005835288
PVDAQ,Ausgrid,MLP,7,ID_218,2000,521,0.458072923649552,0.205948229787663,0.0874852785160188,0.647338017288455,0.450990962372677,-0.0157031112987649
PVDAQ,Ausgrid,MLP,7,ID_219,2000,547,0.273918325437543,0.147813348748195,0.129819118036071,0.309408412820238,0.296090451242434,0.0748829478014356
PVDAQ,Ausgrid,MLP,7,ID_22,2000,338,0.616725175144162,0.31591260576592,0.109581591857025,0.886870984108279,0.638790736952497,0.0345427078570425
PVDAQ,Ausgrid,MLP,7,ID_220,2000,500,0.76679007734358,0.462773187747256,0.154221652960116,0.945591676830113,0.796153153061025,0.0368811900129402
PVDAQ,Ausgrid,MLP,7,ID_221,2000,195,0.474261597813115,0.23209825951057,0.0763652149739728,0.765448955525736,0.454624165044745,-0.0431948723324853
PVDAQ,Ausgrid,MLP,7,ID_222,2000,246,0.331250649384924,0.200720707250072,0.111983154215627,0.516629802587302,0.316213535767173,-0.0475536683819369
PVDAQ,Ausgrid,MLP,7,ID_223,2000,651,0.510104256171887,0.265886731016193,0.10853282486657,0.592727063925521,0.497717244774376,-0.0248876476102948
PVDAQ,Ausgrid,MLP,7,ID_224,2000,703,0.586457796421174,0.338930490233696,0.175062033766087,0.599036455567642,0.626440637234089,0.0638254264433591
PVDAQ,Ausgrid,MLP,7,ID_225,2000,306,0.405036784909543,0.225216245575446,0.115526748448901,0.566309830258118,0.383715218378271,-0.0555661217227319
PVDAQ,Ausgrid,MLP,7,ID_226,2000,522,0.53234661206496,0.297532708933266,0.156824371153084,0.67056433356721,0.572685532535138,0.0704381692542636
PVDAQ,Ausgrid,MLP,7,ID_227,2000,399,0.246617738773801,0.126540587897892,0.108292018662123,0.337001927839544,0.240905468935815,-0.0237116652569966
PVDAQ,Ausgrid,MLP,7,ID_228,2000,214,0.535331349760397,0.345984132134556,0.107929706782904,0.971911737571416,0.53118746039051,-0.0078011807109295
PVDAQ,Ausgrid,MLP,7,ID_229,2000,332,0.520402718561052,0.269327774376562,0.101136465761815,0.709289077108556,0.500033727019691,-0.0407352353265538
PVDAQ,Ausgrid,MLP,7,ID_23,2000,489,0.382323471331287,0.199444311999478,0.124081044947162,0.459331806444538,0.394348849037855,0.030494263482469
PVDAQ,Ausgrid,MLP,7,ID_230,2000,169,0.30579358439197,0.196817244785914,0.0784086094652159,0.596580285844826,0.284922187945699,-0.0732529698608382
PVDAQ,Ausgrid,MLP,7,ID_231,2000,252,0.885874969133149,0.437435252020925,0.173735382000949,1.52176383040459,0.900454891356854,0.0161917297175592
PVDAQ,Ausgrid,MLP,7,ID_232,2000,349,0.49820527233541,0.278139732715793,0.131521979484516,0.71016404212252,0.462363847196651,-0.077517793305139
PVDAQ,Ausgrid,MLP,7,ID_233,2000,200,0.231228948648808,0.126713005415668,0.0937272775643438,0.425664826854786,0.225956745580046,-0.0233327978557483
PVDAQ,Ausgrid,MLP,7,ID_234,2000,144,0.349556908156413,0.184375548008944,0.106021756282751,0.680712995313938,0.324655508985211,-0.076700990687135
PVDAQ,Ausgrid,MLP,7,ID_235,2000,642,0.42480674078862,0.21840259181886,0.153584390982225,0.472447360748128,0.426637008914183,0.00428998911796541
PVDAQ,Ausgrid,MLP,7,ID_236,2000,407,0.468049780275569,0.283656753795109,0.146816118442952,0.575318994157671,0.467708998315389,-0.000728619636157113
PVDAQ,Ausgrid,MLP,7,ID_237,2000,521,0.398190871540224,0.179928496253874,0.0931222800301273,0.461260112127723,0.431285762421609,0.0767354124920829
PVDAQ,Ausgrid,MLP,7,ID_238,2000,238,0.438666393018165,0.254336321792383,0.154568845623273,0.760381762546746,0.450759018990307,0.0268272523958131
PVDAQ,Ausgrid,MLP,7,ID_239,2000,246,0.270982976609942,0.144870307659424,0.111045855795876,0.43296395664809,0.26667375583774,-0.0161591483146339
PVDAQ,Ausgrid,MLP,7,ID_24,2000,153,0.310300691608713,0.17461716561481,0.089141764328018,0.546475204955336,0.282639487376422,-0.0978674441036291
PVDAQ,Ausgrid,MLP,7,ID_240,2000,406,0.248578676467348,0.157295934797073,0.0949498371160078,0.354802785820447,0.217460091046177,-0.143100213337825
PVDAQ,Ausgrid,MLP,7,ID_241,2000,230,0.313636880844958,0.167819805542098,0.123813483569419,0.526617927527368,0.320382834228787,0.0210559139351755
PVDAQ,Ausgrid,MLP,7,ID_242,2000,349,0.698342175348998,0.371832599284654,0.112816337856205,0.921773501037798,0.685082335332343,-0.0193551042448394
PVDAQ,Ausgrid,MLP,7,ID_243,2000,220,0.329339730890109,0.170161098745416,0.051822738430814,0.590820985976694,0.31934470532641,-0.0312985479232633
PVDAQ,Ausgrid,MLP,7,ID_244,2000,237,0.293871579076609,0.173820810798435,0.110894931509753,0.487718902934542,0.291830174957737,-0.00699517834017116
PVDAQ,Ausgrid,MLP,7,ID_245,2000,217,0.202976003494511,0.100465386891217,0.0578608920906498,0.362808022304588,0.197014094559371,-0.0302613320558298
PVDAQ,Ausgrid,MLP,7,ID_246,2000,312,0.485479968032212,0.286878276811458,0.109710759783766,0.688332634442125,0.458967200697846,-0.0577661481998146
PVDAQ,Ausgrid,MLP,7,ID_247,2000,413,0.242308731849113,0.158415927942383,0.0803626773115372,0.319224230302244,0.225320140120092,-0.0753975730707732
PVDAQ,Ausgrid,MLP,7,ID_248,2000,342,0.84478818777828,0.498490225478359,0.156134620821413,1.33305969965317,0.851481939145876,0.00786129577135963
PVDAQ,Ausgrid,MLP,7,ID_249,2000,303,0.497738357130625,0.301347474558473,0.132548546355916,0.756258476930444,0.464846685828056,-0.0707581065012381
PVDAQ,Ausgrid,MLP,7,ID_25,2000,487,0.726064499822229,0.329705133924587,0.116618136748506,0.728096455465937,0.730377079161718,0.00590459293224033
PVDAQ,Ausgrid,MLP,7,ID_250,2000,154,0.283139490805358,0.165830283577094,0.0751830824130515,0.658227879413733,0.275400894069892,-0.0280993885717074
PVDAQ,Ausgrid,MLP,7,ID_251,2000,306,0.881461015874768,0.41890019959467,0.149096919679138,1.5130537999096,0.792907037732552,-0.111682673917804
PVDAQ,Ausgrid,MLP,7,ID_252,2000,458,0.279942562147502,0.170863133874628,0.120351566866447,0.375990930406132,0.297785560795279,0.0599189517454282
PVDAQ,Ausgrid,MLP,7,ID_253,2000,221,0.557787040195531,0.396942100594745,0.134502128772325,0.981553777824332,0.504421148043867,-0.10579630207539
PVDAQ,Ausgrid,MLP,7,ID_254,2000,341,0.686915704088985,0.375107571258936,0.104808622899623,0.920241848229606,0.697112502514496,0.0146271920080776
PVDAQ,Ausgrid,MLP,7,ID_255,2000,144,0.68929813408482,0.440922177175306,0.111573023157032,1.25447098654852,0.629832692356948,-0.0944146635280896
PVDAQ,Ausgrid,MLP,7,ID_256,2000,245,0.768633659588888,0.448582827829934,0.113511779313993,1.32995573612804,0.730797176735735,-0.0517742597503701
PVDAQ,Ausgrid,MLP,7,ID_257,2000,209,0.540395545648889,0.269216842656413,0.0929631164562308,1.0093335404332,0.508385084612562,-0.0629649885592585
PVDAQ,Ausgrid,MLP,7,ID_258,2000,294,0.335195382662647,0.205597859560098,0.110698602966663,0.476893226523506,0.31595110012569,-0.0609090537405987
PVDAQ,Ausgrid,MLP,7,ID_259,2000,359,0.178204184897232,0.100689362908395,0.0889260236268973,0.218681895690321,0.184283272926636,0.032987736395499
PVDAQ,Ausgrid,MLP,7,ID_26,2000,176,0.515089736534997,0.283269019609018,0.0932120402463885,1.09874524576104,0.47076281338099,-0.0941597804543095
PVDAQ,Ausgrid,MLP,7,ID_260,2000,250,0.685691528357371,0.239839743400188,0.107847722254171,1.0912628091145,0.707058880676315,0.0302200465942888
PVDAQ,Ausgrid,MLP,7,ID_261,2000,216,0.236421776608825,0.125905357755794,0.0701746114745996,0.420525714014339,0.222480698623577,-0.0626619660559196
PVDAQ,Ausgrid,MLP,7,ID_262,2000,163,0.357338493441414,0.224214293617641,0.105909450434255,0.716814159298873,0.342387962716145,-0.0436654682795123
PVDAQ,Ausgrid,MLP,7,ID_263,2000,361,0.316258913659369,0.193598470117362,0.116744643340006,0.423219860836827,0.299771518044995,-0.0549998736434305
PVDAQ,Ausgrid,MLP,7,ID_264,2000,348,0.281147264311489,0.135926287546516,0.132118074031739,0.391834664989161,0.29902602105198,0.0597899697076305
PVDAQ,Ausgrid,MLP,7,ID_265,2000,224,0.256160733416843,0.153019579679412,0.0836033754915497,0.356100240255933,0.25045646032282,-0.0227755079133143
PVDAQ,Ausgrid,MLP,7,ID_266,2000,713,0.572566143654894,0.341607505416361,0.143141535913724,0.622539950298998,0.607267100313998,0.0571428233822664
PVDAQ,Ausgrid,MLP,7,ID_267,2000,388,0.946940354331004,0.571298479129183,0.178139284242026,1.32002861559249,0.955664266187126,0.009128636661208
PVDAQ,Ausgrid,MLP,7,ID_268,2000,523,0.597390016137496,0.234614051629253,0.104511897789571,0.643239103888793,0.564311062943578,-0.058618296478844
PVDAQ,Ausgrid,MLP,7,ID_269,2000,465,0.381223393862641,0.228388874134427,0.123417598076317,0.482788313814547,0.344124192175579,-0.10780759542803
PVDAQ,Ausgrid,MLP,7,ID_27,2000,218,0.495117842262568,0.259826145589077,0.149848623144729,0.822566028559863,0.488964662179585,-0.0125840997497748
PVDAQ,Ausgrid,MLP,7,ID_270,2000,213,0.455924085345219,0.246976365412398,0.156998649606695,0.773005468057247,0.48098076625202,0.0520949748199944
PVDAQ,Ausgrid,MLP,7,ID_271,2000,233,0.525433320429422,0.272753457856726,0.133291053303937,0.804001104991331,0.525623766969797,0.000362324826887472
PVDAQ,Ausgrid,MLP,7,ID_272,2000,282,0.454513541854677,0.244756585791769,0.180148054503001,0.726105765076381,0.467865818261407,0.0285386875586411
PVDAQ,Ausgrid,MLP,7,ID_273,2000,402,0.651855010534005,0.282174620600726,0.10177188494994,0.941784343939765,0.669017249752027,0.0256529098829404
PVDAQ,Ausgrid,MLP,7,ID_274,2000,263,0.400839882438544,0.252215059717833,0.106963367175004,0.601194660950407,0.387944919626584,-0.0332391588588725
PVDAQ,Ausgrid,MLP,7,ID_275,2000,362,0.496639299450473,0.289143603784049,0.0941317849310022,0.729731046795374,0.498677340477533,0.00408689319051059
PVDAQ,Ausgrid,MLP,7,ID_276,2000,308,0.64831107510984,0.399801452376808,0.126842759880456,0.920628709796661,0.607644133381613,-0.0669255893279361
PVDAQ,Ausgrid,MLP,7,ID_277,2000,262,0.320814656425507,0.166473435085825,0.0694545326712893,0.476841146780027,0.307821567191058,-0.0422098079514508
PVDAQ,Ausgrid,MLP,7,ID_278,2000,457,0.13500832660285,0.0968795996807434,0.0672024232188584,0.169497374639324,0.13907409025322,0.0292345155231067
PVDAQ,Ausgrid,MLP,7,ID_279,2000,341,0.591155559349994,0.352766602713628,0.124769010093083,0.917963139476548,0.571604539417611,-0.034203752042107
PVDAQ,Ausgrid,MLP,7,ID_28,2000,149,0.359288679905941,0.161876619320248,0.0803900133227564,0.795298504781308,0.385748550795891,0.0685935717330818
PVDAQ,Ausgrid,MLP,7,ID_280,2000,244,0.465606115834334,0.260843371236853,0.12808689303679,0.753714279099569,0.455816941718186,-0.0214761085431525
PVDAQ,Ausgrid,MLP,7,ID_281,2000,396,0.448439045671382,0.286386830068095,0.138749699893992,0.628622467901257,0.431655759678031,-0.038881181629244
PVDAQ,Ausgrid,MLP,7,ID_282,2000,397,0.322192610787381,0.183162854282911,0.100125737978284,0.445037844684318,0.311413336014606,-0.0346140435433036
PVDAQ,Ausgrid,MLP,7,ID_283,2000,527,0.229365949495805,0.124219445604153,0.0770604994991269,0.214478868741894,0.221512041296462,-0.0354558973560777
PVDAQ,Ausgrid,MLP,7,ID_284,2000,632,0.343664872785153,0.16526629466124,0.109517866432035,0.421814079817377,0.351651973699077,0.022713084274509
PVDAQ,Ausgrid,MLP,7,ID_285,2000,213,0.462800303209258,0.249833418658929,0.152337158307404,0.899088177774313,0.458961768292531,-0.00836351779584432
PVDAQ,Ausgrid,MLP,7,ID_286,2000,249,0.46302633901747,0.26958188399528,0.111357946095975,0.758991339756087,0.454244834742325,-0.01933209494859
PVDAQ,Ausgrid,MLP,7,ID_287,2000,349,0.523454799914381,0.339725207023987,0.134625122572883,0.760185303757146,0.512169590210167,-0.022034126820343
PVDAQ,Ausgrid,MLP,7,ID_288,2000,470,0.530624647665892,0.309724436376787,0.142128306637052,0.692622886403737,0.553512118524458,0.0413495388675112
PVDAQ,Ausgrid,MLP,7,ID_289,2000,227,0.704698996209161,0.368586568284319,0.191182576078135,1.08507260985643,0.745613004456558,0.0548729810274939
PVDAQ,Ausgrid,MLP,7,ID_29,2000,448,0.362108507701155,0.212505410113478,0.112976031186894,0.448743085204772,0.355985163874276,-0.0172011208563767
PVDAQ,Ausgrid,MLP,7,ID_290,2000,348,0.536819569064423,0.287037563505204,0.153289421684175,0.740642369779837,0.564391234255917,0.0488520436144688
PVDAQ,Ausgrid,MLP,7,ID_291,2000,297,0.268094769126808,0.188916161168575,0.157422224312044,0.393442993833506,0.26074050971101,-0.0282052812735119
PVDAQ,Ausgrid,MLP,7,ID_292,2000,637,0.533493408757055,0.250286754120234,0.130546375200116,0.582818168726544,0.563212672342706,0.0527673915113318
PVDAQ,Ausgrid,MLP,7,ID_293,2000,364,0.946254094070441,0.483552159591725,0.115313305439261,1.26356471328206,0.938913234729424,-0.00781846401721276
PVDAQ,Ausgrid,MLP,7,ID_294,2000,200,0.634200032157291,0.391088115116913,0.150531570763444,1.13643688469131,0.632239991939332,-0.00310015222534021
PVDAQ,Ausgrid,MLP,7,ID_295,2000,387,0.358781737930776,0.193287432254712,0.129058180439986,0.451305780450479,0.357761679252421,-0.00285122397816973
PVDAQ,Ausgrid,MLP,7,ID_296,2000,375,0.273548785354199,0.129145126413462,0.0856445788553965,0.371272962975399,0.298075770673097,0.0822843979016239
PVDAQ,Ausgrid,MLP,7,ID_297,2000,267,0.296603394811481,0.16081346250611,0.0743089430740749,0.429863315354002,0.29248226243892,-0.0140901958915227
PVDAQ,Ausgrid,MLP,7,ID_298,2000,135,0.152937387361969,0.0946698987127593,0.0916352425683628,0.301669877443681,0.137038534759119,-0.116017386137385
PVDAQ,Ausgrid,MLP,7,ID_299,2000,362,0.691794342790225,0.418985521733222,0.105530940008047,0.988641182341859,0.673349719369331,-0.0273923384688859
PVDAQ,Ausgrid,MLP,7,ID_3,2000,153,0.225046730790425,0.0870292438277251,0.0957645701801047,0.531385984861609,0.229657436202916,0.0200764472891558
PVDAQ,Ausgrid,MLP,7,ID_30,2000,668,0.293411761826571,0.154322917138483,0.119273072063685,0.299234610741212,0.303799511474574,0.0341927793023193
PVDAQ,Ausgrid,MLP,7,ID_300,2000,291,0.608568249617775,0.382309468607312,0.117277062031186,1.00467510982583,0.594493970053218,-0.023674385735649
PVDAQ,Ausgrid,MLP,7,ID_31,2000,100,0.284166992487707,0.113553647581878,0.0596247907678916,0.619290619017077,0.272289071627449,-0.0436224663342695
PVDAQ,Ausgrid,MLP,7,ID_32,2000,281,0.453133588160022,0.247593177966197,0.149845766777421,0.763191527673917,0.454274919938202,0.00251242524754713
PVDAQ,Ausgrid,MLP,7,ID_33,2000,244,0.570101939922537,0.319039838457371,0.0882784025639948,0.891365221316899,0.558669549699683,-0.0204636000458573
PVDAQ,Ausgrid,MLP,7,ID_34,2000,279,0.469323892775955,0.254387907422322,0.111425428460939,0.807100017617464,0.464952349684901,-0.00940213140984647
PVDAQ,Ausgrid,MLP,7,ID_35,2000,192,0.576995270818417,0.336455581342664,0.110812093599758,1.1357988945932,0.550187700547813,-0.0487244084953411
PVDAQ,Ausgrid,MLP,7,ID_36,2000,430,0.280357249736788,0.181600019880482,0.12807665515625,0.347266762524818,0.281157578149871,0.00284654754230529
PVDAQ,Ausgrid,MLP,7,ID_37,2000,434,0.49310026088871,0.269919670758587,0.105781002856743,0.640782927034233,0.50996836569717,0.0330767669978898
PVDAQ,Ausgrid,MLP,7,ID_38,2000,578,0.479477230606568,0.254727402376681,0.113458885388137,0.520030897913592,0.470373228147251,-0.0193548482662933
PVDAQ,Ausgrid,MLP,7,ID_39,2000,460,0.423588368917374,0.235838058398753,0.114051796025883,0.497157412950651,0.426709557286195,0.00731454994510028
PVDAQ,Ausgrid,MLP,7,ID_4,2000,132,0.380584707751889,0.148346537243869,0.0963676354955641,0.828512430654363,0.36125517224341,-0.0535065986417351
PVDAQ,Ausgrid,MLP,7,ID_40,2000,434,0.212627457431161,0.130862680784371,0.0767054299153336,0.283626999887745,0.205091867200912,-0.0367425112126305
PVDAQ,Ausgrid,MLP,7,ID_41,2000,340,0.305129671115568,0.163781810304747,0.10882097529031,0.404543775228125,0.308741416787455,0.0116982869012775
PVDAQ,Ausgrid,MLP,7,ID_42,2000,221,0.422017033879179,0.256073125057934,0.105705630237794,0.727237238034235,0.417562570895253,-0.0106677736330045
PVDAQ,Ausgrid,MLP,7,ID_43,2000,488,0.355733016097154,0.1858577468157,0.0975680266126643,0.432682553440687,0.37065510445835,0.0402586884187157
PVDAQ,Ausgrid,MLP,7,ID_44,2000,473,0.458265869753327,0.235292216738151,0.116844945888943,0.607288832340591,0.466605807182705,0.017873625447856
PVDAQ,Ausgrid,MLP,7,ID_45,2000,375,0.293738139554287,0.165890219303991,0.08285937201542,0.426992380634565,0.290593075349842,-0.01082291517325
PVDAQ,Ausgrid,MLP,7,ID_46,2000,349,0.489337582559506,0.315851855230776,0.136873435564054,0.70135737563562,0.47927771763262,-0.0209896361895916
PVDAQ,Ausgrid,MLP,7,ID_47,2000,325,0.408951641514203,0.23408820812129,0.103978248464019,0.596385818465322,0.40771874459057,-0.00302389070895126
PVDAQ,Ausgrid,MLP,7,ID_48,2000,353,0.498727598586277,0.25091295059259,0.116307739310464,0.735402457097784,0.527903363336719,0.055267245440587
