Dataset,Features,Model,Seed,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,MAPE_pct,RareRMSE_kW,SkillScore
Ausgrid,common,GBM,42,298,2000,141,0.13358328532561037,0.07367409301453097,0.08008590247338751,21.820342991347996,0.26673586140055366,0.05421622399523307
Ausgrid,common,GBM,42,299,2000,377,0.6725472228354118,0.4160294937753787,0.10261034954265871,57.88251233044237,0.839570388421186,0.004368292341165758
Ausgrid,common,GBM,42,3,2000,135,0.2093786527352172,0.09478588079261732,0.08909729903626262,55.788891651747605,0.47581725423211635,0.05999747687538537
Ausgrid,common,GBM,42,30,2000,676,0.27145168434497363,0.15023942515751515,0.11034621314836328,113.19176600448695,0.24912509702899846,0.09491787422997522
Ausgrid,common,GBM,42,300,2000,287,0.5665470907960383,0.36072522388379136,0.10920000362287166,42.874928437566254,0.7808917476641866,0.036512656929319154
Ausgrid,common,GBM,42,31,2000,98,0.21577960620160536,0.12845305411430993,0.04531281104611621,45.49244143364156,0.5591174030325325,-0.06649110599363217
Ausgrid,common,GBM,42,32,2000,259,0.3971851361057404,0.22445138997045705,0.13134429104025805,49.450197986485946,0.555086064902679,0.1212435460995891
Ausgrid,common,GBM,42,33,2000,240,0.5948208091322656,0.3292503399671001,0.09210604043547005,44.36830894208324,0.7765506190013715,-0.02423668537507928
Ausgrid,common,GBM,42,34,2000,267,0.4351176984558982,0.24782847882484765,0.10330429687936804,46.55953912936231,0.582517200893759,0.062133159304594954
Ausgrid,common,GBM,42,35,2000,221,0.5755995878305119,0.30932824990247343,0.11060714600893774,31.807687588625434,0.9174239344877042,0.05244519497135458
Ausgrid,common,GBM,42,36,2000,453,0.25285076202164664,0.16262581629065267,0.11556250549435404,55.209264987735686,0.29726692306229036,0.10006639716196686
Ausgrid,common,GBM,42,37,2000,411,0.46819992403475746,0.270284770288114,0.10180140331033752,103.85299552805792,0.6872695171631843,0.09456806384260441
Ausgrid,common,GBM,42,38,2000,589,0.45538980326966466,0.25711837255103537,0.10775906371738396,130.43171286739405,0.4741482842183775,0.055550464657383225
Ausgrid,common,GBM,42,39,2000,435,0.3832997158599185,0.2232786346226512,0.10320401611737169,66.2957852663127,0.4556965565974592,0.11781948153975297
Ausgrid,common,GBM,42,4,2000,135,0.34600174960227503,0.15642372003337293,0.08767684142032595,39.448797456220554,0.7058957832297963,0.07661161009989859
Ausgrid,common,GBM,42,40,2000,421,0.1968695394913403,0.12703841212243389,0.07102075739225841,50.64173184785326,0.2706213797956173,0.04193877343125929
Ausgrid,common,GBM,42,41,2000,340,0.2720359943626896,0.1449744553630452,0.09708671135967263,46.13505237352944,0.33711097378233235,0.10239018065477579
Ausgrid,common,GBM,42,42,2000,181,0.4189881717453771,0.23098994381530152,0.10506222962521992,27.264282695661496,0.669141156367636,0.06682046850138201
Ausgrid,common,GBM,42,43,2000,488,0.3455293198380432,0.18956252250436814,0.09476942398190982,60.22828581719884,0.4344093089675583,0.05328354838330651
Ausgrid,common,GBM,42,44,2000,495,0.43099027173034754,0.21901828005928303,0.1098904313437908,78.36543061527159,0.5359051404116231,0.07228373687073864
Ausgrid,common,GBM,42,45,2000,399,0.3021767632826656,0.17242983401291992,0.08526360196800413,54.38178865064835,0.4305520146255341,0.06958498904856869
Ausgrid,common,GBM,42,46,2000,363,0.4615961601521653,0.31226130836419097,0.12914959770577536,48.09073503598705,0.5676943258912304,0.03249058122084958
Ausgrid,common,GBM,42,47,2000,337,0.38255773891082784,0.2145585635908808,0.09729193829972788,41.32383648399367,0.49660929183469954,0.04984580476887235
Ausgrid,common,GBM,42,48,2000,334,0.5006154657622529,0.2478866455019015,0.11674800973933136,93.08608811842147,0.7293804287577883,0.0996299758275746
Ausgrid,common,GBM,42,49,2000,295,0.47381518858810745,0.22920214724769017,0.07433351248130815,48.17247114019068,0.8293627069221354,0.13406495035717547
Ausgrid,common,GBM,42,5,2000,259,0.465740322127124,0.21329409687125417,0.16781862676906845,86.8877907959396,0.5242591549249774,0.07882459376705508
Ausgrid,common,GBM,42,50,2000,587,0.44899587764017196,0.257480980889467,0.1742915227707435,156.29642153984074,0.5382640504210202,0.16262682568284126
Ausgrid,common,GBM,42,51,2000,288,0.40024181338468323,0.22185286415505395,0.11205009347301717,49.77908949482764,0.5343255066017887,0.09267092086554818
Ausgrid,common,GBM,42,52,2000,283,0.6141648056584434,0.3156002096377224,0.14099283876456462,115.8056679018594,0.8705097246422333,0.05220716780373713
Ausgrid,common,GBM,42,53,2000,365,0.3871162209612329,0.2034767065805342,0.11054146800720528,66.12861960904533,0.5632112854666285,0.10081132854768682
Ausgrid,common,GBM,42,54,2000,248,0.36758188116135426,0.21080632766603985,0.08222958781648075,36.948735936933986,0.5539071285400924,0.04796581394466226
Ausgrid,common,GBM,42,55,2000,330,0.40087604978345015,0.28146659473391933,0.08147920312347799,41.05562517937942,0.6023620819986184,0.0859074651022319
Ausgrid,common,GBM,42,56,2000,245,0.5274875995124805,0.3323322250826005,0.0886548680671063,43.65081388209567,0.8687398703987605,0.06780700308153909
Ausgrid,common,GBM,42,57,2000,429,0.7547150336316198,0.39803119835440054,0.13066396011627768,81.16914357042732,0.8056275085624025,0.0920698546475277
Ausgrid,common,GBM,42,58,2000,346,1.0085987650504367,0.6075260949404119,0.18740222316061625,59.28704292027337,1.2294272871080136,0.00248655413968335
Ausgrid,common,GBM,42,59,2000,355,0.3858184558702431,0.21283991839550975,0.09713259951215558,40.81316134172873,0.47423024553712634,0.10971075841758926
Ausgrid,common,GBM,42,6,2000,233,0.3933170011550318,0.2373410244677261,0.1067635725176525,27.480959699838394,0.4706083185139451,0.10554684722636831
Ausgrid,common,GBM,42,60,2000,364,0.3603742715167677,0.20354240496542178,0.0679673174411171,69.07515622747165,0.5488942408747891,0.061551624983021025
Ausgrid,common,GBM,42,61,2000,214,0.38748329689607797,0.2291679018572636,0.07972907343540697,32.806916696837405,0.6974075169486539,0.1064454838413702
Ausgrid,common,GBM,42,62,2000,178,0.6792897485241891,0.3679784452024447,0.07708716081922522,45.05429075102095,1.3494767798741945,0.026084963907554437
Ausgrid,common,GBM,42,63,2000,253,0.2847798210272499,0.17815088643860322,0.10900412661422076,27.214407309746765,0.36785708202072326,0.12266288776714163
Ausgrid,common,GBM,42,64,2000,425,0.3248574239139471,0.1868300533278317,0.11651444656954539,54.909506061081835,0.40205314823391003,0.10946367174150051
Ausgrid,common,GBM,42,65,2000,210,0.433338063743001,0.2301155991023089,0.09745840192673182,32.31953504329994,0.6710105574416343,0.05325728416796749
Ausgrid,common,GBM,42,66,2000,290,0.24037859490609098,0.1347199378797532,0.11578930390466811,35.70422372339027,0.3093414317911246,0.1092196139718391
Ausgrid,common,GBM,42,67,2000,291,0.3341841223671904,0.21270429505759955,0.12477937509043041,31.65445931094737,0.40937232245268734,0.1015563952389883
Ausgrid,common,GBM,42,68,2000,240,0.37969005302129244,0.23986069501919588,0.14327439936805653,79.12339372441059,0.4943775745768601,-0.020526495989644955
Ausgrid,common,GBM,42,69,2000,127,0.31854741370718914,0.17952688843662087,0.08668546532612875,23.142818980549233,0.6143495706865357,0.11260335276633582
Ausgrid,common,GBM,42,7,2000,398,0.25696627199917516,0.15920571126981425,0.09718845385747925,46.13038771706574,0.33282960411982865,0.08605186733517933
Ausgrid,common,GBM,42,70,2000,221,0.5458847397051014,0.29114911717843267,0.08348750783129856,33.843235099860095,0.7801099463338059,0.034902724236451355
Ausgrid,common,GBM,42,71,2000,605,0.47234515563836593,0.29004013527164196,0.14650904331214823,79.95570518493072,0.46428074946564496,0.13996370310810813
Ausgrid,common,GBM,42,72,2000,486,0.37421770642246976,0.22331313607467626,0.16004247058577217,84.70859739294013,0.38713296708399025,0.15596223579219104
Ausgrid,common,GBM,42,73,2000,192,0.22101552334073307,0.11868576699394749,0.08911628791842718,27.278352393545745,0.376552381242254,0.13150066123254733
Ausgrid,common,GBM,42,74,2000,303,0.6555647295557996,0.31355879400000786,0.11773072936562781,61.97672827640609,0.801783030320334,0.06706346035199207
Ausgrid,common,GBM,42,75,2000,417,0.8661504885390869,0.5352913794886951,0.1508909886240102,67.45406192219117,1.042732733435896,0.09547106923980508
Ausgrid,common,GBM,42,76,2000,263,0.3926345541383066,0.20610041374130847,0.12464589020263701,39.71471506947487,0.5906719950023888,0.09928786729359029
Ausgrid,common,GBM,42,77,2000,380,0.3651109286196794,0.20705205073087565,0.11338214901641527,76.30664973482494,0.474895056501459,0.07316735444441702
Ausgrid,common,GBM,42,78,2000,173,0.6296694851075656,0.2999427708434659,0.11660546020510473,42.17682458772458,1.2959176352270176,0.1324154744514182
Ausgrid,common,GBM,42,79,2000,318,0.494048754613202,0.27494776347970656,0.11457371989564283,49.96596649919014,0.6558543735438779,0.08976813364437419
Ausgrid,common,GBM,42,8,2000,359,0.5091525873555204,0.3243198008701551,0.0670997084021508,50.40174870116867,0.7369014866164426,0.045927237834317736
Ausgrid,common,GBM,42,80,2000,646,0.8465108008994366,0.5653853908168854,0.19861820762539575,125.37007908399609,0.8116712968978825,0.1479612142771909
Ausgrid,common,GBM,42,81,2000,399,0.3693978094373615,0.1936279904635917,0.15340440591252558,162.76516302593905,0.42801392884297274,0.03393067365603486
Ausgrid,common,GBM,42,82,2000,356,0.8912979181846322,0.496160292262845,0.12876324845667672,59.29152617550346,1.1996571594976944,0.07350099647808517
Ausgrid,common,GBM,42,83,2000,759,0.3953217241429509,0.20027924117011658,0.12059845153842311,169.32060295309748,0.3763709222244268,0.11773784528379871
Ausgrid,common,GBM,42,84,2000,111,0.4396990008891774,0.23460232864383976,0.09488541236279184,21.83863074886067,0.8518689912271328,0.08094395650030617
Ausgrid,common,GBM,42,85,2000,470,0.7866310065703971,0.4809539698591358,0.09422987620632452,174.18489710792582,1.1803555038943019,0.0709526513055343
Ausgrid,common,GBM,42,86,2000,214,0.5775390899482328,0.26464829435563864,0.0995757051634884,49.28981730662631,1.0288470925043354,0.0809770006080589
Ausgrid,common,GBM,42,87,2000,135,0.16769829485506998,0.08208053183553485,0.08293766251647847,25.126628994759443,0.32095061649279355,0.05901633912171911
Ausgrid,common,GBM,42,88,2000,444,0.18023948344329851,0.1096369594847217,0.09003151084102412,44.36821701201513,0.20838270388485472,0.059241604143524196
Ausgrid,common,GBM,42,89,2000,323,0.46533654849369105,0.29430886054738087,0.10267388949549483,42.69373135934307,0.596391969459219,0.06995543795273029
Ausgrid,common,GBM,42,9,2000,347,0.17590506467785383,0.11636126082092761,0.05883151883218418,113.58660722734805,0.2676266031731917,0.02165321751535687
Ausgrid,common,GBM,42,90,2000,274,0.19348641115954962,0.12447657723637641,0.11421798641067658,30.932841575641962,0.2373799149826007,0.05995945173491235
Ausgrid,common,GBM,42,91,2000,402,0.563452276782518,0.3536183492564816,0.11427452887577959,51.59303738265947,0.6456172978313012,0.056309719220601684
Ausgrid,common,GBM,42,92,2000,394,0.2926038047537425,0.17780624911841872,0.093423947877951,42.73397146742216,0.3126226891347151,0.00845367626755611
Ausgrid,common,GBM,42,93,2000,208,0.346614609194163,0.2013501618941939,0.07573825498945963,37.47016729952524,0.662252663210052,0.08734615628460485
Ausgrid,common,GBM,42,94,2000,212,0.4221766563375732,0.2370774440282176,0.11502510866620472,36.46226797987283,0.5949359595906889,0.06929133061091841
Ausgrid,common,GBM,42,95,2000,300,0.7347761380370857,0.3679171711786297,0.17595214033455117,50.15255073222926,0.9728092411727386,0.09773661652367183
Ausgrid,common,GBM,42,96,2000,241,0.6221295891853884,0.3446063458921244,0.09140899047684227,44.061549918662685,0.9865093675009199,0.0871213160741715
Ausgrid,common,GBM,42,97,2000,219,0.27903954264325775,0.15054210784119937,0.0942064627424908,48.0556286087559,0.4643008798563087,0.13106199876355407
Ausgrid,common,GBM,42,98,2000,254,0.4037990174668346,0.2500446470162439,0.1458800938818484,27.47352772667922,0.4655874854818105,0.03304277945502154
Ausgrid,common,GBM,42,99,2000,438,0.2892598644316963,0.1702635692860044,0.1333793813951652,45.956494277771256,0.3355999437383336,0.1644428774004969
Ausgrid,common,GBM,7,1,2000,598,0.564600190887859,0.3588434320009867,0.17140260804124435,130.40868106670166,0.6004607119280025,0.09432043429892456
Ausgrid,common,GBM,7,10,2000,531,0.2616844256582296,0.14721815144955097,0.08101634839977129,114.86316871866703,0.3300025487912744,0.08861078457858274
Ausgrid,common,GBM,7,100,2000,268,0.3742517996166744,0.22229646137621284,0.06330375500958633,44.2526298476681,0.7346634780118981,0.13762927095041178
Ausgrid,common,GBM,7,101,2000,202,0.2715592286228304,0.15603801435135234,0.08507334718734276,37.51658112390172,0.45322692469851267,0.0792727129514409
Ausgrid,common,GBM,7,102,2000,233,0.3916936109252896,0.24689430912560123,0.1126145314288767,34.21668877054379,0.5625867913796883,0.08704446056636805
Ausgrid,common,GBM,7,103,2000,269,0.35909131366656877,0.20605827640330995,0.0800829871758341,51.196335992960705,0.5993838704863789,0.037305724969991516
Ausgrid,common,GBM,7,104,2000,227,0.8981855594331157,0.4789582547896839,0.11196529038059282,43.350732479206876,1.2595316256219167,0.01518541616268021
Ausgrid,common,GBM,7,105,2000,213,0.24490621923859227,0.15659782552383922,0.0660462822573803,30.416082748831613,0.43977756998554285,0.11015010944174508
Ausgrid,common,GBM,7,106,2000,289,0.5263134228946355,0.26823493564411605,0.09485585861820647,59.44560971239275,0.8539044815860884,0.06515787830155662
Ausgrid,common,GBM,7,107,2000,229,0.26058650702772573,0.16532622064733016,0.08857521364105968,27.5939295881936,0.40739456764490933,-0.028375222104995323
Ausgrid,common,GBM,7,108,2000,444,0.3929706542182493,0.21189556427960923,0.1101992860959757,56.62201600764129,0.4221129303561745,0.1372596143812368
Ausgrid,common,GBM,7,109,2000,160,0.46406674121094466,0.28008145664221346,0.12672494298496578,18.775747852944562,0.6256625205403143,0.052194887300819226
Ausgrid,common,GBM,7,11,2000,253,0.37651299332999444,0.2192422605358114,0.11361285254375207,33.44954134861812,0.5341868680883397,0.08806356921643588
Ausgrid,common,GBM,7,110,2000,684,0.3766186559211512,0.2655822355919933,0.09025735154075754,76.27493306828062,0.4567670727164136,0.1370153475004191
Ausgrid,common,GBM,7,111,2000,255,0.3938717894012916,0.19876489208124543,0.08882990288707523,46.75603926564389,0.6063281346994968,-0.017024314433498944
Ausgrid,common,GBM,7,112,2000,543,0.7029762598459628,0.40408747260872957,0.18693393001200972,85.59811976422537,0.7253635696389746,0.1605347335829843
Ausgrid,common,GBM,7,113,2000,225,0.29844789859525483,0.18746329910476767,0.09882380748187247,32.51798277291034,0.4470369835984728,0.07851267071276746
Ausgrid,common,GBM,7,114,2000,308,0.6892427832566911,0.4130752866660282,0.11498629213191748,63.49733710628887,1.0141177224734546,0.12092451209905997
Ausgrid,common,GBM,7,115,2000,272,0.22090251190969096,0.12757485821405518,0.09949129490780169,36.34575906386371,0.2980207629064845,0.10111475182074414
Ausgrid,common,GBM,7,116,2000,229,0.30689541423631334,0.19018102781791382,0.1123327846195536,31.47491950323584,0.40334749702632505,0.09411441797986009
Ausgrid,common,GBM,7,117,2000,414,0.2179062555155968,0.12023323145527821,0.09658023398232297,53.739131555310784,0.26880852844931896,0.1338477764947109
Ausgrid,common,GBM,7,118,2000,173,0.34156300533072875,0.1875897254422833,0.11719517901331543,24.511320866952918,0.49591289618453493,0.015350218383403558
Ausgrid,common,GBM,7,119,2000,363,0.34437132711842033,0.2006754839478661,0.10863448804997487,38.90870303722044,0.3794867591568651,0.11146893901027666
Ausgrid,common,GBM,7,12,2000,182,0.24471500708256083,0.14271642355745626,0.09030007419965921,20.760681225868822,0.4584215948106895,-0.05099489796148826
Ausgrid,common,GBM,7,120,2000,268,0.3761701954802706,0.20545367594683436,0.06836971928031091,61.23597924327148,0.7291673804861222,-0.02312232424571503
Ausgrid,common,GBM,7,121,2000,670,0.6218221419096451,0.32872929927833067,0.15166393705113299,169.66776441516677,0.5746176394720252,0.08679293809784083
Ausgrid,common,GBM,7,122,2000,127,0.29874101060267694,0.19077240197315487,0.049542456153014405,32.217908260053704,0.707017665159902,-0.06511346272928997
Ausgrid,common,GBM,7,123,2000,601,0.3374273884884933,0.21494717056359747,0.13527071530050366,89.01589270052325,0.36349363089837916,0.1391762779494552
Ausgrid,common,GBM,7,124,2000,351,0.6577733367062162,0.3142720287917314,0.12634908503769038,62.64851348410598,0.7817309465784216,0.11981263661668284
Ausgrid,common,GBM,7,125,2000,246,0.35496225762555395,0.21648897124643698,0.1159249698319902,34.63145364065781,0.49180650365381806,-0.022070842169586546
Ausgrid,common,GBM,7,126,2000,272,0.34341350125471676,0.18130409431764552,0.07804852301243562,50.01927721107038,0.6294740097177032,0.033630699349561644
Ausgrid,common,GBM,7,127,2000,349,0.3582030002451061,0.20510846774650227,0.11480497427810181,40.40574292484036,0.43726423937680176,0.136998284552578
Ausgrid,common,GBM,7,128,2000,141,0.251394128951199,0.16570926891798118,0.06990704674793925,28.589675216493387,0.5051210741631822,-0.039385309608610974
Ausgrid,common,GBM,7,129,2000,301,0.446598759454342,0.26072694140433783,0.10233702095654033,43.59385011564284,0.651862307148451,0.055920553449865906
Ausgrid,common,GBM,7,13,2000,302,0.41188237244853904,0.23099527399987482,0.08656628256589724,90.13994843537013,0.6235065081375946,0.05072670695524595
Ausgrid,common,GBM,7,130,2000,281,0.3893132408816972,0.21028439888337658,0.09880896252384382,48.17505226394709,0.6284796571071637,0.07536180591376773
Ausgrid,common,GBM,7,131,2000,140,0.4051202883686515,0.24395311344085668,0.06974671183683301,25.10818081839819,0.8486443002277338,0.09575856374687775
Ausgrid,common,GBM,7,132,2000,225,0.1684789852044005,0.10615288636580363,0.11353031348005425,28.73108159247612,0.22318472997527433,0.049102634341284146
Ausgrid,common,GBM,7,133,2000,474,0.5691966509896877,0.28198980683473074,0.11993136375103539,65.39811490819535,0.6367622243960378,0.1031295042349547
Ausgrid,common,GBM,7,134,2000,393,0.6123751913820611,0.38532221884168266,0.07635182002259987,60.85539895242819,0.9035332312293789,0.0645475035348344
Ausgrid,common,GBM,7,135,2000,282,0.24802681588088646,0.14103207685042451,0.1485190514256805,32.64725602915682,0.3154002908877384,0.11250304678946499
Ausgrid,common,GBM,7,136,2000,355,0.17889124104186388,0.1270648271399136,0.11452704292052746,34.09605747230267,0.20558662285897014,0.06481159639284273
Ausgrid,common,GBM,7,137,2000,305,0.4227757741984163,0.24383049919681438,0.11172721305454977,34.4543344123381,0.4874301722502206,0.06590296670511564
Ausgrid,common,GBM,7,138,2000,97,0.41892471888402105,0.2084674158657365,0.08883070551125438,229.9603680740872,0.7004584299590252,-0.09799392061633694
Ausgrid,common,GBM,7,139,2000,266,0.45079661691786316,0.27875739455703546,0.11103364948715842,28.13796868750452,0.584777116592505,0.1257372885678032
Ausgrid,common,GBM,7,14,2000,274,0.5128444399834405,0.2733715370423018,0.17221102752969794,44.74138233371901,0.6652588338670435,0.14171812664180217
Ausgrid,common,GBM,7,140,2000,315,0.24542170576240066,0.14688794566124905,0.08604283732624672,111.63071123920002,0.39866697761931474,0.11172638322770756
Ausgrid,common,GBM,7,141,2000,178,0.540579528818591,0.3412101062696379,0.08944068974496873,31.245288633310906,1.0027349861764163,-0.02105779982319933
Ausgrid,common,GBM,7,142,2000,327,0.3345559801170462,0.19096834661637127,0.0959162787032816,52.168786431413764,0.4659369569036014,0.13228470148517568
Ausgrid,common,GBM,7,143,2000,135,0.5438756515494172,0.2442500804792548,0.08516580618304471,41.956895373223425,1.0215780634884148,0.03616090274221839
Ausgrid,common,GBM,7,144,2000,231,0.29028748252226144,0.1596410953226204,0.12258761930838745,36.0563189895672,0.38006192668442296,0.12522528540933542
Ausgrid,common,GBM,7,145,2000,255,0.387812678423025,0.2662153663375651,0.10073056582416233,48.86839852091655,0.5952424838390302,0.03966962965388576
Ausgrid,common,GBM,7,146,2000,137,0.22069702857708695,0.09803664401680719,0.08468803859443093,51.12901935760068,0.43608226755468094,0.10132774861307514
Ausgrid,common,GBM,7,147,2000,216,0.49886751761300024,0.3043920539199378,0.07026303064971834,41.41578363547753,0.8323614918362843,0.04878660805888235
Ausgrid,common,GBM,7,148,2000,387,0.5299214744104797,0.3102200819789461,0.11988468425171334,61.65912307364528,0.5905214574608305,0.09389698287609516
Ausgrid,common,GBM,7,149,2000,388,0.7065945906080897,0.4016311069967113,0.14490205616650365,59.57558953816009,0.8315935358080527,0.11295605461199154
Ausgrid,common,GBM,7,15,2000,473,0.17699922163517842,0.1002742070332533,0.12123234358573864,55.68345876175975,0.22440384014071144,0.13461262800800555
Ausgrid,common,GBM,7,150,2000,503,0.1541978158925396,0.08560653853807705,0.09673639641941002,52.3463869262108,0.17709449863726368,0.11793969372709201
Ausgrid,common,GBM,7,151,2000,173,0.3098497571299825,0.1691545737278737,0.09533838680922539,28.324875557714403,0.5181715425380182,0.11144862349119922
Ausgrid,common,GBM,7,152,2000,232,0.758143114768555,0.3986744478942455,0.1045096232392905,35.70987585389528,1.1869871028640913,0.0782193706686638
Ausgrid,common,GBM,7,153,2000,499,0.2586025481438601,0.15615840600960793,0.1170152571477063,53.66646244575466,0.27739175299509355,0.1319205546372525
Ausgrid,common,GBM,7,154,2000,311,0.31743835076681975,0.1892244571440619,0.09925779857129195,39.375649788720295,0.456567407970785,0.09843429378633906
Ausgrid,common,GBM,7,155,2000,405,0.22383998431509547,0.1295553086951797,0.1345192213432064,51.15081574130419,0.23489044872865542,0.08144439529054792
Ausgrid,common,GBM,7,156,2000,414,0.7273576832270874,0.3841238846960765,0.13224685149583407,55.15677508482539,0.7130708469324085,0.11157656382589043
Ausgrid,common,GBM,7,157,2000,234,0.4957844900536281,0.2993175002409053,0.111362194531363,30.997861016238176,0.7070438147457182,0.07244386401577718
Ausgrid,common,GBM,7,158,2000,228,0.45319046618829184,0.2834407038730404,0.13876009375024245,52.356736134045136,0.6197736661506508,0.020368106813116627
Ausgrid,common,GBM,7,159,2000,268,0.748213431778303,0.4029821858469814,0.10881110251478301,47.880300536053326,0.9176315652200439,-0.0029520311016022482
Ausgrid,common,GBM,7,16,2000,185,0.4438725114910165,0.22575316796489625,0.10513298440577283,35.18153028502108,0.7668692725875277,-0.03588458870874267
Ausgrid,common,GBM,7,160,2000,277,0.4825075597199247,0.27833514802606696,0.09724054004835242,37.50303215507477,0.6850398074503846,0.028177535276324717
Ausgrid,common,GBM,7,161,2000,435,0.610580558398387,0.3476214891299759,0.11517649736069964,57.796800792463365,0.7106816286601836,0.10125685134477747
Ausgrid,common,GBM,7,162,2000,628,0.32790839412855394,0.19597461306799896,0.09894640740149485,91.75079484287086,0.3757157309424291,0.1300234925479743
Ausgrid,common,GBM,7,163,2000,497,0.22164964774386345,0.129280980159338,0.10195475977178632,55.16361978107318,0.2431382950381729,0.13809959210741862
Ausgrid,common,GBM,7,164,2000,173,0.2874414328836098,0.15912321087795317,0.09555835163450072,43.49407671839996,0.5419643229994193,0.045671484033994236
Ausgrid,common,GBM,7,165,2000,441,0.40732607963425266,0.22691817176138399,0.15084810225545078,114.56335630726622,0.5052938848507939,0.1701556734365285
Ausgrid,common,GBM,7,166,2000,270,0.5139562863247656,0.31826603896223343,0.11110166154880363,41.65338514531829,0.7212235250282325,0.05989035297335121
Ausgrid,common,GBM,7,167,2000,500,0.42720529984382943,0.25641101025003354,0.11182887144913176,75.78969303946246,0.49085231367498877,0.1203974820537701
Ausgrid,common,GBM,7,168,2000,313,0.19924164767393643,0.12703284906845766,0.051562505867874656,43.139433443425396,0.3193722430171593,0.03841264239395881
Ausgrid,common,GBM,7,169,2000,431,0.30216944582103133,0.1536395587783349,0.12527754801866972,47.177290431908204,0.28693743478496003,0.1296372778212278
Ausgrid,common,GBM,7,17,2000,244,0.5247937017237941,0.3086349185977947,0.09200450591230612,37.85256675584619,0.7338416588023223,0.01736665860141906
Ausgrid,common,GBM,7,170,2000,169,0.314621765119718,0.1666043679635876,0.12072883750689528,26.763017484289175,0.5090131643816845,0.14383144656304736
Ausgrid,common,GBM,7,171,2000,512,0.28162322388506916,0.14324000149047783,0.0950787386512725,74.85837066358953,0.3219347529568359,0.10896488263770143
Ausgrid,common,GBM,7,172,2000,189,0.3334885844385901,0.17229234918326392,0.10111291210261136,31.272318300548978,0.49761646535369053,0.09509850448650525
Ausgrid,common,GBM,7,173,2000,290,0.29758944153081157,0.1807167999113427,0.08909863518886574,37.92299353738245,0.4288287724460961,0.11797129742156798
Ausgrid,common,GBM,7,174,2000,219,0.26446632926178093,0.13667458017650932,0.11177829545424131,38.98806469789748,0.3558545985540703,0.08184475732953211
Ausgrid,common,GBM,7,175,2000,369,0.8790657134479658,0.5237166168067905,0.1303062803892541,122.89352363912953,1.235143401823685,0.08607878832328997
Ausgrid,common,GBM,7,176,2000,615,0.3214464355477466,0.16452141448386726,0.08548902700407356,84.3752714857963,0.2990301578162988,-0.04157777061266543
Ausgrid,common,GBM,7,177,2000,336,0.4278164496091023,0.20095653621925869,0.1089700584842339,49.26262805182764,0.4732379027405183,0.08504140378136649
Ausgrid,common,GBM,7,178,2000,384,0.272807329873828,0.15751185556952785,0.09091698711393928,59.67654922600541,0.3605703579578095,0.15100234343829166
Ausgrid,common,GBM,7,179,2000,345,0.3602329544924655,0.187553585776131,0.10514680516417557,45.60858063704969,0.4770977019655801,0.05214792953943981
Ausgrid,common,GBM,7,18,2000,292,0.3631620631482307,0.19870385039809793,0.13751711121352286,42.41589254156319,0.5118877294483343,0.12024129710377551
Ausgrid,common,GBM,7,180,2000,374,0.2770473287576649,0.18582093949608378,0.07499521649008313,77.9981243696069,0.4202887874760719,0.05506260635794369
Ausgrid,common,GBM,7,181,2000,266,0.3947692889221926,0.2578121310334092,0.09567845102331377,33.60225129354772,0.571882385449767,0.0552914362826733
Ausgrid,common,GBM,7,182,2000,98,0.20579558197369263,0.1052306890880921,0.1068512886675455,18.686932609737532,0.3682894160967337,0.08640851609681421
Ausgrid,common,GBM,7,183,2000,335,0.24615357645537697,0.15204050377179643,0.11078018742366201,32.01358260395159,0.2718529221954559,0.08284107786226025
Ausgrid,common,GBM,7,184,2000,628,0.3761454331708573,0.1984907343962946,0.12268278968390649,84.33633914566259,0.3553788378539814,0.12300607784142037
Ausgrid,common,GBM,7,185,2000,195,0.48239585386056644,0.3091893737767045,0.09529748199537068,29.61829623429021,0.8043327943169366,0.040802729274557414
Ausgrid,common,GBM,7,186,2000,303,0.18065083630650736,0.09444784453677275,0.10405554766805297,40.13277555653372,0.24021511823276848,0.13861589973442023
Ausgrid,common,GBM,7,187,2000,249,0.3701757467126265,0.13609832312804412,0.21543389128234808,38.30511612848454,0.4220281631008482,0.1386652260065867
Ausgrid,common,GBM,7,188,2000,360,0.8063198910980823,0.38117439838972855,0.10584417820160985,86.85188008744443,1.0829807801015894,0.15859817729393533
Ausgrid,common,GBM,7,189,2000,642,0.6826951479417712,0.40661593069542434,0.15788509434361037,105.04242127803643,0.7043120124336406,0.1644612353041368
Ausgrid,common,GBM,7,19,2000,288,0.2091685625988334,0.11079667043551755,0.08537492350972792,38.066097182995506,0.2934982678915523,0.09164812733674876
Ausgrid,common,GBM,7,190,2000,291,0.43956545673592906,0.2561646218349745,0.12216938764200364,37.05167447631484,0.5709661989849913,0.10673618609156321
Ausgrid,common,GBM,7,191,2000,398,0.8107527749731223,0.5264846913373776,0.14540042592774788,46.17418464715507,0.9841813495011782,0.1353384752196426
Ausgrid,common,GBM,7,192,2000,334,0.3871686610217327,0.24404173234915988,0.09157253098905693,53.38720446064532,0.532873480615588,0.03771033818942793
Ausgrid,common,GBM,7,193,2000,251,0.38012875740457497,0.22632445051597383,0.09706695540379559,36.64219683584851,0.6343674396456604,0.08899930962689373
