Condition,Source,Target,Model,Seed,Site_ID,RMSE_kW,Skill_vs_naive,Skill_vs_smart
matched_30min,-,Ausgrid,Persistence_naive,0,264,0.28976280644692826,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,265,0.23219229530714405,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,266,0.5728306398928047,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,267,0.9927203976951415,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,268,0.511492029263409,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,269,0.33776417808879616,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,27,0.43141662230377725,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,270,0.5077583421274336,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,271,0.47308361840165214,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,272,0.46389321184945137,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,273,0.7066287356172264,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,274,0.3658962366573343,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,275,0.5200273762024457,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,276,0.6134892289193022,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,277,0.28198099935988596,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,278,0.1426472642569776,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,279,0.5803348395538561,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,28,0.3443484978913078,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,280,0.44662816301706726,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,281,0.45676199491638964,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,282,0.31512249999008324,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,283,0.22654250815244364,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,284,0.33821654897417425,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,285,0.4586069907884092,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,286,0.4622975794874985,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,287,0.48613002170201336,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,288,0.5308880503458333,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,289,0.6680177108430584,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,29,0.34771880880964723,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,290,0.5965043419791679,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,291,0.25301791240937865,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,292,0.5534100523120266,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,293,0.9170696996411996,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,294,0.6071229727164011,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,295,0.327493737344701,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,296,0.3024878344661153,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,297,0.27088912492014144,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,298,0.13207385812491435,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,299,0.7231436385670553,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,3,0.22417490938996718,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,30,0.29670334342571875,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,300,0.5870570943272894,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,31,0.2052024463791794,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,32,0.45832190216047936,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,33,0.5812203196723252,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,34,0.49285807084798766,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,35,0.576134069466474,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,36,0.27366101293388506,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,37,0.47050734531992167,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,38,0.46284989359402473,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,39,0.39663588592057575,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,4,0.367764623094718,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,40,0.1866421442225737,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,41,0.30455385730606005,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,42,0.4088345753480251,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,43,0.38773881673105676,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,44,0.44816423328953864,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,45,0.3288205802561634,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,46,0.4990324177846565,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,47,0.3945639694650286,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,48,0.5775263509139648,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,49,0.5709126728318439,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,5,0.47215724287571825,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,50,0.5307905688687394,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,51,0.4034612050742921,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,52,0.6214743212716033,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,53,0.409704866946928,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,54,0.40134608257711946,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,55,0.4221188932042725,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,56,0.5728712473147871,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,57,0.8590825001127655,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,58,0.9924107456088935,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,59,0.3889648544534583,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,6,0.41418160509612206,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,60,0.3680808117791527,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,61,0.44729500108988474,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,62,0.66087981206873,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,63,0.32363190201214714,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,64,0.3729594321102498,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,65,0.4502906949960214,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,66,0.26411238138338006,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,67,0.403242195212753,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,68,0.3954429314073018,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,69,0.34533375160849833,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,7,0.2861676571522366,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,70,0.5994019085722033,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,71,0.5382119879749986,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,72,0.42635554880873777,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,73,0.2604302670581897,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,74,0.6756438100064265,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,75,0.9814072997486823,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,76,0.4602298447515111,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,77,0.4096105442978733,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,78,0.6598631221700452,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,79,0.5595596250624235,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,8,0.5372367206362573,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,80,0.9741593155126116,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,81,0.40317657173997595,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,82,1.0166584136277041,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,83,0.4553225428199223,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,84,0.4387601827878186,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,85,0.9353389289450108,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,86,0.47889916057558507,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,87,0.17207941190043627,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,88,0.20843457486703112,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,89,0.5265678835629838,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,9,0.19154796266209673,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,90,0.19357544782332287,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,91,0.5911649346840525,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,92,0.27725252749073365,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,93,0.37971385278917597,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,94,0.4377071760892206,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,95,0.8026751858628745,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,96,0.6649769875717505,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,97,0.30099648170701265,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,98,0.40891984055557884,0.0,
matched_30min,-,Ausgrid,Persistence_naive,0,99,0.3672099208899454,0.0,
matched_30min,-,Ausgrid,Persistence_smart,0,1,0.5820742151994022,0.05698475178297102,
matched_30min,-,Ausgrid,Persistence_smart,0,10,0.3779622838326597,-0.32325190662061676,
matched_30min,-,Ausgrid,Persistence_smart,0,100,0.7244975845370362,-0.5412513359359907,
matched_30min,-,Ausgrid,Persistence_smart,0,101,0.554073715312322,-0.9012857915217272,
matched_30min,-,Ausgrid,Persistence_smart,0,102,0.6233198633125693,-0.4392693972045474,
matched_30min,-,Ausgrid,Persistence_smart,0,103,0.6770617564151737,-0.8822976885315459,
matched_30min,-,Ausgrid,Persistence_smart,0,104,1.3138355384141502,-0.3704757179594014,
matched_30min,-,Ausgrid,Persistence_smart,0,105,0.3241684346138593,-0.1398794847548106,
matched_30min,-,Ausgrid,Persistence_smart,0,106,0.8941385440746864,-0.6476206127573529,
matched_30min,-,Ausgrid,Persistence_smart,0,107,0.4571720617010624,-0.8396636590554223,
matched_30min,-,Ausgrid,Persistence_smart,0,108,0.6824371531503836,-0.5131891185377526,
matched_30min,-,Ausgrid,Persistence_smart,0,109,0.6223923167906236,-0.332410009686424,
matched_30min,-,Ausgrid,Persistence_smart,0,11,0.6142519108639386,-0.49940188916914274,
matched_30min,-,Ausgrid,Persistence_smart,0,110,0.6120940891725716,-0.3940602837859135,
matched_30min,-,Ausgrid,Persistence_smart,0,111,1.0154185284896076,-1.2311878630052857,
matched_30min,-,Ausgrid,Persistence_smart,0,112,0.8691755956076999,-0.030439108395723613,
matched_30min,-,Ausgrid,Persistence_smart,0,113,0.5561979252028904,-0.6637696647656017,
matched_30min,-,Ausgrid,Persistence_smart,0,114,1.2859114588493252,-0.6016187886010478,
matched_30min,-,Ausgrid,Persistence_smart,0,115,0.42291187498106503,-0.7313624049884255,
matched_30min,-,Ausgrid,Persistence_smart,0,116,0.4370763617492943,-0.27945451113661135,
matched_30min,-,Ausgrid,Persistence_smart,0,117,0.3602836354873754,-0.47965955463024024,
matched_30min,-,Ausgrid,Persistence_smart,0,118,0.6963206287336317,-0.9317485195752628,
matched_30min,-,Ausgrid,Persistence_smart,0,119,0.5665102276217086,-0.3801860394061536,
matched_30min,-,Ausgrid,Persistence_smart,0,12,0.38556263304423055,-0.6289560580927145,
matched_30min,-,Ausgrid,Persistence_smart,0,120,0.9807344992402378,-1.3591207074658378,
matched_30min,-,Ausgrid,Persistence_smart,0,121,0.6936988770352739,0.01235693466049792,
matched_30min,-,Ausgrid,Persistence_smart,0,122,0.47257115443073755,-0.6608287812451632,
matched_30min,-,Ausgrid,Persistence_smart,0,123,0.43225343723329723,-0.023218241421186336,
matched_30min,-,Ausgrid,Persistence_smart,0,124,0.9395503318077217,-0.2729875230018932,
matched_30min,-,Ausgrid,Persistence_smart,0,125,0.3928740739728189,-0.1633230713153433,
matched_30min,-,Ausgrid,Persistence_smart,0,126,0.6372092811627903,-1.0185433503583563,
matched_30min,-,Ausgrid,Persistence_smart,0,127,0.5770395532370376,-0.5080855104276485,
matched_30min,-,Ausgrid,Persistence_smart,0,128,0.33272763636343766,-0.2530915731198977,
matched_30min,-,Ausgrid,Persistence_smart,0,129,0.8048162212579962,-0.8100827800520054,
matched_30min,-,Ausgrid,Persistence_smart,0,13,0.7201626580155348,-0.7077751223577893,
matched_30min,-,Ausgrid,Persistence_smart,0,130,0.5689201349926016,-0.31643837288417886,
matched_30min,-,Ausgrid,Persistence_smart,0,131,0.8295819417031689,-0.8106158646119133,
matched_30min,-,Ausgrid,Persistence_smart,0,132,0.24876603063923336,-0.4524812691607507,
matched_30min,-,Ausgrid,Persistence_smart,0,133,0.7216260610593274,-0.20003516457765524,
matched_30min,-,Ausgrid,Persistence_smart,0,134,0.9662464840815722,-0.44767518621811386,
matched_30min,-,Ausgrid,Persistence_smart,0,135,0.3435495073493775,-0.23943243311844187,
matched_30min,-,Ausgrid,Persistence_smart,0,136,0.22205918580414546,-0.18643971043067853,
matched_30min,-,Ausgrid,Persistence_smart,0,137,0.6830961952755995,-0.5717973669301548,
matched_30min,-,Ausgrid,Persistence_smart,0,138,1.0963495263828957,-1.7781566199289838,
matched_30min,-,Ausgrid,Persistence_smart,0,139,0.6816793777135993,-0.2591625704013145,
matched_30min,-,Ausgrid,Persistence_smart,0,14,0.8769697805511887,-0.5319030331896466,
matched_30min,-,Ausgrid,Persistence_smart,0,140,0.35208960223215907,-0.3142530074659493,
matched_30min,-,Ausgrid,Persistence_smart,0,141,0.9260688149376374,-0.8392824085118447,
matched_30min,-,Ausgrid,Persistence_smart,0,142,0.5829670625344111,-0.44429491291127143,
matched_30min,-,Ausgrid,Persistence_smart,0,143,1.0658488776557398,-0.8925128126607882,
matched_30min,-,Ausgrid,Persistence_smart,0,144,0.4362447822037531,-0.3791069103181164,
matched_30min,-,Ausgrid,Persistence_smart,0,145,0.5984729517697521,-0.3787917596863877,
matched_30min,-,Ausgrid,Persistence_smart,0,146,0.4150385789297183,-0.6121789463440102,
matched_30min,-,Ausgrid,Persistence_smart,0,147,0.9895573192089481,-0.7687404385258654,
matched_30min,-,Ausgrid,Persistence_smart,0,148,0.8497351175513461,-0.46860797087208605,
matched_30min,-,Ausgrid,Persistence_smart,0,149,0.9114485909803142,-0.09157376692394581,
matched_30min,-,Ausgrid,Persistence_smart,0,15,0.22616725227141085,-0.0416248901371965,
matched_30min,-,Ausgrid,Persistence_smart,0,150,0.22095980177398783,-0.2489392804950643,
matched_30min,-,Ausgrid,Persistence_smart,0,151,0.5591334348793676,-0.70589813892211,
matched_30min,-,Ausgrid,Persistence_smart,0,152,1.1329294355784036,-0.37701267304873176,
matched_30min,-,Ausgrid,Persistence_smart,0,153,0.37573408948350695,-0.2526066964010836,
matched_30min,-,Ausgrid,Persistence_smart,0,154,0.5186931925522061,-0.5554013745355193,
matched_30min,-,Ausgrid,Persistence_smart,0,155,0.3427961493365992,-0.3182979015654068,
matched_30min,-,Ausgrid,Persistence_smart,0,156,0.6151044773044657,0.27385631709145664,
matched_30min,-,Ausgrid,Persistence_smart,0,157,0.6881041040424043,-0.3243368206774502,
matched_30min,-,Ausgrid,Persistence_smart,0,158,0.42081508765727493,0.08419113635270237,
matched_30min,-,Ausgrid,Persistence_smart,0,159,1.3153508976695154,-0.7653315690640146,
matched_30min,-,Ausgrid,Persistence_smart,0,16,0.8243198323466445,-0.6920849510196785,
matched_30min,-,Ausgrid,Persistence_smart,0,160,0.8119129830221955,-0.6614554487444653,
matched_30min,-,Ausgrid,Persistence_smart,0,161,0.9266482968203201,-0.46566578573718487,
matched_30min,-,Ausgrid,Persistence_smart,0,162,0.47623455565508893,-0.2607225431580269,
matched_30min,-,Ausgrid,Persistence_smart,0,163,0.3135469598002826,-0.2653757019545513,
matched_30min,-,Ausgrid,Persistence_smart,0,164,0.5406494779429644,-0.8034852804835031,
matched_30min,-,Ausgrid,Persistence_smart,0,165,0.5521794581474396,-0.04385412466214422,
matched_30min,-,Ausgrid,Persistence_smart,0,166,0.8049782531224058,-0.44641232354393656,
matched_30min,-,Ausgrid,Persistence_smart,0,167,0.6023345382758655,-0.2413547014473727,
matched_30min,-,Ausgrid,Persistence_smart,0,168,0.40491931541975124,-0.6662145138355446,
matched_30min,-,Ausgrid,Persistence_smart,0,169,0.3495878458985667,0.007032953129642139,
matched_30min,-,Ausgrid,Persistence_smart,0,17,0.9106849586986709,-0.7441915896276141,
matched_30min,-,Ausgrid,Persistence_smart,0,170,0.3627471764190591,0.03304803267311729,
matched_30min,-,Ausgrid,Persistence_smart,0,171,0.38267967544671094,-0.1978039464620973,
matched_30min,-,Ausgrid,Persistence_smart,0,172,0.5534444163599449,-0.571937226329915,
matched_30min,-,Ausgrid,Persistence_smart,0,173,0.5041369060086753,-0.5262120719398411,
matched_30min,-,Ausgrid,Persistence_smart,0,174,0.4272382239453768,-0.4642545484519107,
matched_30min,-,Ausgrid,Persistence_smart,0,175,1.238650962135823,-0.2940424039945593,
matched_30min,-,Ausgrid,Persistence_smart,0,176,0.6967319585034119,-1.2476479069294895,
matched_30min,-,Ausgrid,Persistence_smart,0,177,0.6911671621250535,-0.6906920754201205,
matched_30min,-,Ausgrid,Persistence_smart,0,178,0.36307892254990515,-0.03766931789142802,
matched_30min,-,Ausgrid,Persistence_smart,0,179,0.622585841470877,-0.8049316222389438,
matched_30min,-,Ausgrid,Persistence_smart,0,18,0.5446197682787506,-0.4971020545502569,
matched_30min,-,Ausgrid,Persistence_smart,0,180,0.39616840611033083,-0.36826482904931157,
matched_30min,-,Ausgrid,Persistence_smart,0,181,0.5602208707286797,-0.3348501273636393,
matched_30min,-,Ausgrid,Persistence_smart,0,182,0.2763839213847289,-0.33548367970393067,
matched_30min,-,Ausgrid,Persistence_smart,0,183,0.3514696146183906,-0.3319742371870045,
matched_30min,-,Ausgrid,Persistence_smart,0,184,0.5784372342787072,-0.4157988778267938,
matched_30min,-,Ausgrid,Persistence_smart,0,185,0.7294520765615792,-0.5544785832869437,
matched_30min,-,Ausgrid,Persistence_smart,0,186,0.29839102198290085,-0.5833918401074312,
matched_30min,-,Ausgrid,Persistence_smart,0,187,0.3854133728868265,0.1542780310936429,
matched_30min,-,Ausgrid,Persistence_smart,0,188,1.140946241503078,-0.19125025658254602,
matched_30min,-,Ausgrid,Persistence_smart,0,189,0.9117446627208737,-0.15687949689517944,
matched_30min,-,Ausgrid,Persistence_smart,0,19,0.348602773941918,-0.5180521520066632,
matched_30min,-,Ausgrid,Persistence_smart,0,190,0.6957830782650581,-0.3722235005675707,
matched_30min,-,Ausgrid,Persistence_smart,0,191,1.1214954667763932,-0.2721375546839657,
matched_30min,-,Ausgrid,Persistence_smart,0,192,0.6081164148417636,-0.5739908268935598,
matched_30min,-,Ausgrid,Persistence_smart,0,193,0.7844169834979352,-0.7462794994354591,
matched_30min,-,Ausgrid,Persistence_smart,0,194,0.5801940727032636,-0.31384179689700353,
matched_30min,-,Ausgrid,Persistence_smart,0,195,0.511661434935251,-0.27846631675784894,
matched_30min,-,Ausgrid,Persistence_smart,0,196,0.47162844909950036,-0.28698760409951607,
matched_30min,-,Ausgrid,Persistence_smart,0,197,0.6225433735893428,-0.7769033250348991,
matched_30min,-,Ausgrid,Persistence_smart,0,198,1.3023268138220914,-0.3076098567251111,
matched_30min,-,Ausgrid,Persistence_smart,0,199,0.8794391860725789,-1.4317005471195317,
matched_30min,-,Ausgrid,Persistence_smart,0,2,0.6920458221823176,-0.7374102193403864,
matched_30min,-,Ausgrid,Persistence_smart,0,20,1.2108329314979833,-1.4227262897855741,
matched_30min,-,Ausgrid,Persistence_smart,0,200,0.9360849170881882,-1.015596646584917,
matched_30min,-,Ausgrid,Persistence_smart,0,201,1.0482889019731154,-1.0649179353146683,
matched_30min,-,Ausgrid,Persistence_smart,0,202,0.4485063656181481,-0.7533759031468861,
matched_30min,-,Ausgrid,Persistence_smart,0,203,0.778444603038649,-0.4984682805631304,
matched_30min,-,Ausgrid,Persistence_smart,0,204,0.5483192810762721,-0.6573481467278612,
matched_30min,-,Ausgrid,Persistence_smart,0,205,0.625323754546395,-0.5259518656553528,
matched_30min,-,Ausgrid,Persistence_smart,0,206,0.7236256435478223,-0.697536388282572,
matched_30min,-,Ausgrid,Persistence_smart,0,207,0.707658410534348,-0.4600849379247067,
matched_30min,-,Ausgrid,Persistence_smart,0,208,0.5127079422049166,-0.35288320949961705,
matched_30min,-,Ausgrid,Persistence_smart,0,209,0.5958137494217467,-0.11889720930052827,
matched_30min,-,Ausgrid,Persistence_smart,0,21,0.9316346537135681,-0.5622545150907221,
matched_30min,-,Ausgrid,Persistence_smart,0,210,0.9179116035871864,-0.5544855073025017,
matched_30min,-,Ausgrid,Persistence_smart,0,211,0.32446669782891435,-1.0857599798413218,
matched_30min,-,Ausgrid,Persistence_smart,0,212,1.1127361529131694,-0.3938068163281192,
matched_30min,-,Ausgrid,Persistence_smart,0,213,0.5859523581316146,-0.701372328215677,
matched_30min,-,Ausgrid,Persistence_smart,0,214,0.6567639362815226,-0.6651592265161506,
matched_30min,-,Ausgrid,Persistence_smart,0,215,0.6417765919695109,-0.2843942649148812,
matched_30min,-,Ausgrid,Persistence_smart,0,216,0.4594509266504966,-0.5862709727176607,
matched_30min,-,Ausgrid,Persistence_smart,0,217,0.7332560194093192,-0.5693995142917878,
matched_30min,-,Ausgrid,Persistence_smart,0,218,0.8593695945284543,-1.105015255685223,
matched_30min,-,Ausgrid,Persistence_smart,0,219,0.4324577343509999,-0.23568919798281085,
matched_30min,-,Ausgrid,Persistence_smart,0,22,0.7021400885863163,-0.05227311966957293,
matched_30min,-,Ausgrid,Persistence_smart,0,220,1.0145117416767535,-0.4061665935788066,
matched_30min,-,Ausgrid,Persistence_smart,0,221,0.673324052741323,-0.5112738536215444,
matched_30min,-,Ausgrid,Persistence_smart,0,222,0.572564780614386,-0.8484459570751084,
matched_30min,-,Ausgrid,Persistence_smart,0,223,0.5464527921055945,-0.0432161936051787,
matched_30min,-,Ausgrid,Persistence_smart,0,224,0.6842760919395036,-0.0594207150669237,
matched_30min,-,Ausgrid,Persistence_smart,0,225,0.6330017314352308,-0.7021765912533147,
matched_30min,-,Ausgrid,Persistence_smart,0,226,0.49930534946062816,0.14615501206475867,
matched_30min,-,Ausgrid,Persistence_smart,0,227,0.4703171589470237,-0.6786966880901864,
matched_30min,-,Ausgrid,Persistence_smart,0,228,0.8472531888402663,-0.5679247143343904,
matched_30min,-,Ausgrid,Persistence_smart,0,229,0.9608725701153094,-0.8804607343879405,
matched_30min,-,Ausgrid,Persistence_smart,0,23,0.5462790806904471,-0.44862809731459485,
matched_30min,-,Ausgrid,Persistence_smart,0,230,0.6003083141186702,-0.9797588497535827,
matched_30min,-,Ausgrid,Persistence_smart,0,231,1.0403778102208832,-0.21055944630386003,
matched_30min,-,Ausgrid,Persistence_smart,0,232,0.9509654862296528,-1.1329190357778645,
matched_30min,-,Ausgrid,Persistence_smart,0,233,0.31466458332643665,-0.31806459277944366,
matched_30min,-,Ausgrid,Persistence_smart,0,234,0.6945802214287418,-1.1322496230374255,
matched_30min,-,Ausgrid,Persistence_smart,0,235,0.5438311852036438,-0.36679262947325975,
matched_30min,-,Ausgrid,Persistence_smart,0,236,0.5773734978330751,-0.2792744784332022,
matched_30min,-,Ausgrid,Persistence_smart,0,237,0.4869397560273755,-0.10932554980168074,
matched_30min,-,Ausgrid,Persistence_smart,0,238,0.6121875725625276,-0.3900947620728228,
matched_30min,-,Ausgrid,Persistence_smart,0,239,0.5028857922033589,-0.85237140248247,
matched_30min,-,Ausgrid,Persistence_smart,0,24,0.5951616603915276,-1.0603204176506913,
matched_30min,-,Ausgrid,Persistence_smart,0,240,0.27120811197307504,-0.23699304724980097,
matched_30min,-,Ausgrid,Persistence_smart,0,241,0.4857116572617956,-0.6359337164508432,
matched_30min,-,Ausgrid,Persistence_smart,0,242,1.398288009674688,-1.0510319000390207,
matched_30min,-,Ausgrid,Persistence_smart,0,243,0.6323745266849385,-0.8400154777575524,
matched_30min,-,Ausgrid,Persistence_smart,0,244,0.4800025458265821,-0.5822214861963382,
matched_30min,-,Ausgrid,Persistence_smart,0,245,0.4278115987207453,-0.8172655796399604,
matched_30min,-,Ausgrid,Persistence_smart,0,246,0.6168352713650541,-0.32748817211943004,
matched_30min,-,Ausgrid,Persistence_smart,0,247,0.43257611122205997,-0.6549917417061311,
matched_30min,-,Ausgrid,Persistence_smart,0,248,0.9148730786289428,-0.07947526551161976,
matched_30min,-,Ausgrid,Persistence_smart,0,249,0.5781074778966278,-0.31284327813941637,
matched_30min,-,Ausgrid,Persistence_smart,0,25,1.1566637713700554,-0.7124873739653828,
matched_30min,-,Ausgrid,Persistence_smart,0,250,0.3170436310667666,-0.20139890670984806,
matched_30min,-,Ausgrid,Persistence_smart,0,251,0.8916963462973256,-0.09514786832715871,
matched_30min,-,Ausgrid,Persistence_smart,0,252,0.3001965123048568,0.010007927982832676,
matched_30min,-,Ausgrid,Persistence_smart,0,253,0.7230316798038658,-0.41367865992863173,
matched_30min,-,Ausgrid,Persistence_smart,0,254,1.160421019285673,-0.6266838556747729,
matched_30min,-,Ausgrid,Persistence_smart,0,255,1.0290596377275711,-0.6684949957599324,
matched_30min,-,Ausgrid,Persistence_smart,0,256,1.0477507241705921,-0.5380961390985644,
matched_30min,-,Ausgrid,Persistence_smart,0,257,1.028958207120192,-0.831008194026414,
matched_30min,-,Ausgrid,Persistence_smart,0,258,0.7242465671302832,-1.2493224554620443,
matched_30min,-,Ausgrid,Persistence_smart,0,259,0.2653799992463637,-0.4836606672375916,
matched_30min,-,Ausgrid,Persistence_smart,0,26,0.8338959563398781,-0.7093184511451784,
matched_30min,-,Ausgrid,Persistence_smart,0,260,1.3737698431687893,-0.9335618686752394,
matched_30min,-,Ausgrid,Persistence_smart,0,261,0.4940822745252049,-1.1196056370472949,
matched_30min,-,Ausgrid,Persistence_smart,0,262,0.6232147238312008,-0.8171937821248123,
matched_30min,-,Ausgrid,Persistence_smart,0,263,0.4777243431101245,-0.5897687597090624,
matched_30min,-,Ausgrid,Persistence_smart,0,264,0.3642052965018493,-0.25690836918559334,
matched_30min,-,Ausgrid,Persistence_smart,0,265,0.43815364884935054,-0.8870292326873324,
matched_30min,-,Ausgrid,Persistence_smart,0,266,0.6818461410024992,-0.1903101781184311,
matched_30min,-,Ausgrid,Persistence_smart,0,267,1.109255240240045,-0.117389390623452,
matched_30min,-,Ausgrid,Persistence_smart,0,268,0.7890142863091898,-0.5425739623849777,
matched_30min,-,Ausgrid,Persistence_smart,0,269,0.37464961230461724,-0.10920469549060385,
matched_30min,-,Ausgrid,Persistence_smart,0,27,0.6290812491244672,-0.4581757322310742,
matched_30min,-,Ausgrid,Persistence_smart,0,270,0.6198496011130442,-0.22075709975726743,
matched_30min,-,Ausgrid,Persistence_smart,0,271,0.6719779356496759,-0.420421061967867,
matched_30min,-,Ausgrid,Persistence_smart,0,272,0.6928319464343428,-0.4935160263978804,
matched_30min,-,Ausgrid,Persistence_smart,0,273,1.0135888683287717,-0.43440086319645865,
matched_30min,-,Ausgrid,Persistence_smart,0,274,0.6021900547169473,-0.6457946116590008,
