Dataset,Rule,ClipPct,ClipTol,ClipRun,DropFrac,N_rare,Prevalence_pct,Persist_overall_RMSE,Persist_rare_RMSE,Persist_pct_worse,MLP_overall_RMSE,MLP_rare_RMSE,MLP_pct_worse,IsBaseline
Ausgrid,cloud,99,0.005,3,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.005,3,0.7,41708,2.78053333333333,0.488447147713377,1.38738309054666,184.03955208697,0.458386962425159,1.15594845398696,152.17742840487,0
Ausgrid,clipping,99,0.005,5,0.3,1204,0.0802666666666667,0.488447147713377,0.602286002304079,23.3062789134155,0.458386962425159,0.961300593995568,109.713773033525,0
Ausgrid,cloud,99,0.005,5,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99,0.005,5,0.3,277081,18.4720666666667,0.488447147713377,0.75212572069846,53.9830305529415,0.458386962425159,0.599079125996822,30.6928807109415,0
Ausgrid,clipping,99,0.005,5,0.4,1204,0.0802666666666667,0.488447147713377,0.602286002304079,23.3062789134155,0.458386962425159,0.961300593995568,109.713773033525,0
Ausgrid,cloud,99,0.005,5,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99,0.005,5,0.4,186652,12.4434666666667,0.488447147713377,0.880681836012218,80.3023807458092,0.458386962425159,0.702927352713198,53.348024776766,0
Ausgrid,clipping,99,0.005,5,0.5,1204,0.0802666666666667,0.488447147713377,0.602286002304079,23.3062789134155,0.458386962425159,0.961300593995568,109.713773033525,0
Ausgrid,cloud,99,0.005,5,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99,0.005,5,0.5,120137,8.00913333333333,0.488447147713377,1.03301096655597,111.488790832728,0.458386962425159,0.827944587527277,80.6213211534034,0
Ausgrid,clipping,99,0.005,5,0.6,1204,0.0802666666666667,0.488447147713377,0.602286002304079,23.3062789134155,0.458386962425159,0.961300593995568,109.713773033525,0
Ausgrid,cloud,99,0.005,5,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99,0.005,5,0.6,73396,4.89306666666667,0.488447147713377,1.20337328767801,146.36714398098,0.458386962425159,0.97039468329352,111.697705833411,0
Ausgrid,clipping,99,0.005,5,0.7,1204,0.0802666666666667,0.488447147713377,0.602286002304079,23.3062789134155,0.458386962425159,0.961300593995568,109.713773033525,0
Ausgrid,cloud,99,0.005,5,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.005,5,0.7,40046,2.66973333333333,0.488447147713377,1.40961246766431,188.5905822694,0.458386962425159,1.14390575367717,149.550237560244,0
Ausgrid,clipping,99,0.01,2,0.3,5497,0.366466666666667,0.488447147713377,0.689533489370484,41.1684954244232,0.458386962425159,1.4633455813734,219.238045870975,0
Ausgrid,cloud,99,0.01,2,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99,0.01,2,0.3,281240,18.7493333333333,0.488447147713377,0.750303269022345,53.6099192174272,0.458386962425159,0.625534216397746,36.4642251359575,0
Ausgrid,clipping,99,0.01,2,0.4,5497,0.366466666666667,0.488447147713377,0.689533489370484,41.1684954244232,0.458386962425159,1.4633455813734,219.238045870975,0
Ausgrid,cloud,99,0.01,2,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99,0.01,2,0.4,190897,12.7264666666667,0.488447147713377,0.876352680768369,79.4160708831935,0.458386962425159,0.734080003186603,60.1441714883974,0
Ausgrid,clipping,99,0.01,2,0.5,5497,0.366466666666667,0.488447147713377,0.689533489370484,41.1684954244232,0.458386962425159,1.4633455813734,219.238045870975,0
Ausgrid,cloud,99,0.01,2,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99,0.01,2,0.5,124420,8.29466666666667,0.488447147713377,1.02308201658849,109.456032526336,0.458386962425159,0.864589683257781,88.6156793560513,0
Ausgrid,clipping,99,0.01,2,0.6,5497,0.366466666666667,0.488447147713377,0.689533489370484,41.1684954244232,0.458386962425159,1.4633455813734,219.238045870975,0
Ausgrid,cloud,99,0.01,2,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99,0.01,2,0.6,77685,5.179,0.488447147713377,1.18130229588754,141.848540096447,0.458386962425159,1.01332586554047,121.063413361351,0
Ausgrid,clipping,99,0.01,2,0.7,5497,0.366466666666667,0.488447147713377,0.689533489370484,41.1684954244232,0.458386962425159,1.4633455813734,219.238045870975,0
Ausgrid,cloud,99,0.01,2,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.01,2,0.7,44338,2.95586666666667,0.488447147713377,1.35771551445676,177.965696148046,0.458386962425159,1.19256068372052,160.164616683493,0
Ausgrid,clipping,99,0.01,3,0.3,2961,0.1974,0.488447147713377,0.634845142759537,29.9721261003385,0.458386962425159,1.23988397096904,170.488489552422,0
Ausgrid,cloud,99,0.01,3,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99,0.01,3,0.3,278787,18.5858,0.488447147713377,0.751081359192621,53.7692179611947,0.458386962425159,0.60744053691595,32.5169751125125,0
Ausgrid,clipping,99,0.01,3,0.4,2961,0.1974,0.488447147713377,0.634845142759537,29.9721261003385,0.458386962425159,1.23988397096904,170.488489552422,0
Ausgrid,cloud,99,0.01,3,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99,0.01,3,0.4,188392,12.5594666666667,0.488447147713377,0.878486362597157,79.8529005051447,0.458386962425159,0.712577645634847,55.4532968967653,0
Ausgrid,clipping,99,0.01,3,0.5,2961,0.1974,0.488447147713377,0.634845142759537,29.9721261003385,0.458386962425159,1.23988397096904,170.488489552422,0
Ausgrid,cloud,99,0.01,3,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99,0.01,3,0.5,121889,8.12593333333333,0.488447147713377,1.0282625074672,110.516636708991,0.458386962425159,0.838942081262209,83.0204936073379,0
Ausgrid,clipping,99,0.01,3,0.6,2961,0.1974,0.488447147713377,0.634845142759537,29.9721261003385,0.458386962425159,1.23988397096904,170.488489552422,0
Ausgrid,cloud,99,0.01,3,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99,0.01,3,0.6,75150,5.01,0.488447147713377,1.19324579482446,144.293737901949,0.458386962425159,0.982549417484011,114.349337574022,0
Ausgrid,clipping,99,0.01,3,0.7,2961,0.1974,0.488447147713377,0.634845142759537,29.9721261003385,0.458386962425159,1.23988397096904,170.488489552422,0
Ausgrid,cloud,99,0.01,3,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.01,3,0.7,41802,2.7868,0.488447147713377,1.38609144762249,183.775113461375,0.458386962425159,1.15576037885722,152.136398631958,0
Ausgrid,clipping,99,0.01,5,0.3,1250,0.0833333333333333,0.488447147713377,0.5967525798855,22.1734189009284,0.458386962425159,0.955918493771934,108.539634005844,0
Ausgrid,cloud,99,0.01,5,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99,0.01,5,0.3,277127,18.4751333333333,0.488447147713377,0.752083430560885,53.974372474422,0.458386962425159,0.599118580573169,30.7014879750178,0
Ausgrid,clipping,99,0.01,5,0.4,1250,0.0833333333333333,0.488447147713377,0.5967525798855,22.1734189009284,0.458386962425159,0.955918493771934,108.539634005844,0
Ausgrid,cloud,99,0.01,5,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99,0.01,5,0.4,186698,12.4465333333333,0.488447147713377,0.880598860373306,80.2853931066551,0.458386962425159,0.702953569666672,53.353744170122,0
Ausgrid,clipping,99,0.01,5,0.5,1250,0.0833333333333333,0.488447147713377,0.5967525798855,22.1734189009284,0.458386962425159,0.955918493771934,108.539634005844,0
Ausgrid,cloud,99,0.01,5,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99,0.01,5,0.5,120183,8.0122,0.488447147713377,1.03284706279501,111.45523474345,0.458386962425159,0.827934927499114,80.6192137574792,0
Ausgrid,clipping,99,0.01,5,0.6,1250,0.0833333333333333,0.488447147713377,0.5967525798855,22.1734189009284,0.458386962425159,0.955918493771934,108.539634005844,0
Ausgrid,cloud,99,0.01,5,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99,0.01,5,0.6,73442,4.89613333333333,0.488447147713377,1.20304386255243,146.299700629716,0.458386962425159,0.97029851709092,111.676726571241,0
Ausgrid,clipping,99,0.01,5,0.7,1250,0.0833333333333333,0.488447147713377,0.5967525798855,22.1734189009284,0.458386962425159,0.955918493771934,108.539634005844,0
Ausgrid,cloud,99,0.01,5,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.01,5,0.7,40092,2.6728,0.488447147713377,1.40887786421555,188.44018658131,0.458386962425159,1.14357229095809,149.477490569946,0
Ausgrid,clipping,99,0.02,2,0.3,5815,0.387666666666667,0.488447147713377,0.687659636558934,40.7848607117788,0.458386962425159,1.45020841265061,216.372089855715,0
Ausgrid,cloud,99,0.02,2,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99,0.02,2,0.3,281551,18.7700666666667,0.488447147713377,0.750147108919154,53.5779484906204,0.458386962425159,0.62648711092805,36.6721050733061,0
Ausgrid,clipping,99,0.02,2,0.4,5815,0.387666666666667,0.488447147713377,0.687659636558934,40.7848607117788,0.458386962425159,1.45020841265061,216.372089855715,0
Ausgrid,cloud,99,0.02,2,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99,0.02,2,0.4,191214,12.7476,0.488447147713377,0.876006161427028,79.345127825595,0.458386962425159,0.735103520125346,60.3674581484998,0
Ausgrid,clipping,99,0.02,2,0.5,5815,0.387666666666667,0.488447147713377,0.687659636558934,40.7848607117788,0.458386962425159,1.45020841265061,216.372089855715,0
Ausgrid,cloud,99,0.02,2,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99,0.02,2,0.5,124738,8.31586666666667,0.488447147713377,1.02231121505637,109.298225988672,0.458386962425159,0.865612169721169,88.838741211471,0
Ausgrid,clipping,99,0.02,2,0.6,5815,0.387666666666667,0.488447147713377,0.687659636558934,40.7848607117788,0.458386962425159,1.45020841265061,216.372089855715,0
Ausgrid,cloud,99,0.02,2,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99,0.02,2,0.6,78003,5.2002,0.488447147713377,1.17963215844162,141.506612120466,0.458386962425159,1.01415958786289,121.245295131725,0
Ausgrid,clipping,99,0.02,2,0.7,5815,0.387666666666667,0.488447147713377,0.687659636558934,40.7848607117788,0.458386962425159,1.45020841265061,216.372089855715,0
Ausgrid,cloud,99,0.02,2,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.02,2,0.7,44656,2.97706666666667,0.488447147713377,1.35399932214445,177.204878456774,0.458386962425159,1.19261818820618,160.177161648854,0
Ausgrid,clipping,99,0.02,3,0.3,3141,0.2094,0.488447147713377,0.632585176157266,29.5094421410093,0.458386962425159,1.22634807613348,167.535548926898,0
Ausgrid,cloud,99,0.02,3,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99,0.02,3,0.3,278962,18.5974666666667,0.488447147713377,0.750962925472119,53.7449709733565,0.458386962425159,0.607755450649128,32.5856755248262,0
Ausgrid,clipping,99,0.02,3,0.4,3141,0.2094,0.488447147713377,0.632585176157266,29.5094421410093,0.458386962425159,1.22634807613348,167.535548926898,0
Ausgrid,cloud,99,0.02,3,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99,0.02,3,0.4,188572,12.5714666666667,0.488447147713377,0.878258862254402,79.8063242596246,0.458386962425159,0.712876987109936,55.5186001229971,0
Ausgrid,clipping,99,0.02,3,0.5,3141,0.2094,0.488447147713377,0.632585176157266,29.5094421410093,0.458386962425159,1.22634807613348,167.535548926898,0
Ausgrid,cloud,99,0.02,3,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99,0.02,3,0.5,122069,8.13793333333333,0.488447147713377,1.02775739959773,110.413225752077,0.458386962425159,0.839162604533242,83.0686021464347,0
Ausgrid,clipping,99,0.02,3,0.6,3141,0.2094,0.488447147713377,0.632585176157266,29.5094421410093,0.458386962425159,1.22634807613348,167.535548926898,0
Ausgrid,cloud,99,0.02,3,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99,0.02,3,0.6,75330,5.022,0.488447147713377,1.19217317897883,144.074140786754,0.458386962425159,0.982536505736703,114.346520795107,0
Ausgrid,clipping,99,0.02,3,0.7,3141,0.2094,0.488447147713377,0.632585176157266,29.5094421410093,0.458386962425159,1.22634807613348,167.535548926898,0
Ausgrid,cloud,99,0.02,3,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.02,3,0.7,41982,2.7988,0.488447147713377,1.38366388441471,183.278117375075,0.458386962425159,1.15505346553388,151.982181042609,0
Ausgrid,clipping,99,0.02,5,0.3,1338,0.0892,0.488447147713377,0.598512438478477,22.5337155269228,0.458386962425159,0.951947325881911,107.673298744254,0
Ausgrid,cloud,99,0.02,5,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99,0.02,5,0.3,277215,18.481,0.488447147713377,0.7520459625929,53.9667016408097,0.458386962425159,0.599235041080442,30.7268945674429,0
Ausgrid,clipping,99,0.02,5,0.4,1338,0.0892,0.488447147713377,0.598512438478477,22.5337155269228,0.458386962425159,0.951947325881911,107.673298744254,0
Ausgrid,cloud,99,0.02,5,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99,0.02,5,0.4,186786,12.4524,0.488447147713377,0.88049523447528,80.2641777308441,0.458386962425159,0.703055581781362,53.3759987547966,0
Ausgrid,clipping,99,0.02,5,0.5,1338,0.0892,0.488447147713377,0.598512438478477,22.5337155269228,0.458386962425159,0.951947325881911,107.673298744254,0
Ausgrid,cloud,99,0.02,5,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99,0.02,5,0.5,120271,8.01806666666667,0.488447147713377,1.03260664355566,111.406013606533,0.458386962425159,0.827984904859145,80.6301166330249,0
Ausgrid,clipping,99,0.02,5,0.6,1338,0.0892,0.488447147713377,0.598512438478477,22.5337155269228,0.458386962425159,0.951947325881911,107.673298744254,0
Ausgrid,cloud,99,0.02,5,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99,0.02,5,0.6,73530,4.902,0.488447147713377,1.20251689096603,146.191813504391,0.458386962425159,0.970210387583109,111.657500564605,0
Ausgrid,clipping,99,0.02,5,0.7,1338,0.0892,0.488447147713377,0.598512438478477,22.5337155269228,0.458386962425159,0.951947325881911,107.673298744254,0
Ausgrid,cloud,99,0.02,5,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99,0.02,5,0.7,40180,2.67866666666667,0.488447147713377,1.40763614799311,188.185969471383,0.458386962425159,1.14308460760006,149.371099376914,0
Ausgrid,clipping,99.5,0.005,2,0.3,2560,0.170666666666667,0.488447147713377,0.635909899278192,30.1901141720551,0.458386962425159,1.69293836583845,269.325156387898,0
Ausgrid,cloud,99.5,0.005,2,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99.5,0.005,2,0.3,278421,18.5614,0.488447147713377,0.751588948062885,53.8731368544957,0.458386962425159,0.61604648784912,34.3944174567796,0
Ausgrid,clipping,99.5,0.005,2,0.4,2560,0.170666666666667,0.488447147713377,0.635909899278192,30.1901141720551,0.458386962425159,1.69293836583845,269.325156387898,0
Ausgrid,cloud,99.5,0.005,2,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99.5,0.005,2,0.4,188007,12.5338,0.488447147713377,0.879270334115824,80.0134033399627,0.458386962425159,0.72367654030007,57.8745906016524,0
Ausgrid,clipping,99.5,0.005,2,0.5,2560,0.170666666666667,0.488447147713377,0.635909899278192,30.1901141720551,0.458386962425159,1.69293836583845,269.325156387898,0
Ausgrid,cloud,99.5,0.005,2,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99.5,0.005,2,0.5,121490,8.09933333333333,0.488447147713377,1.02955528143818,110.781306894298,0.458386962425159,0.853901897021558,86.2840715416234,0
Ausgrid,clipping,99.5,0.005,2,0.6,2560,0.170666666666667,0.488447147713377,0.635909899278192,30.1901141720551,0.458386962425159,1.69293836583845,269.325156387898,0
Ausgrid,cloud,99.5,0.005,2,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99.5,0.005,2,0.6,74751,4.9834,0.488447147713377,1.19571169714224,144.79858317115,0.458386962425159,1.00392233400649,119.011973790681,0
Ausgrid,clipping,99.5,0.005,2,0.7,2560,0.170666666666667,0.488447147713377,0.635909899278192,30.1901141720551,0.458386962425159,1.69293836583845,269.325156387898,0
Ausgrid,cloud,99.5,0.005,2,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99.5,0.005,2,0.7,41402,2.76013333333333,0.488447147713377,1.3915400810641,184.890614589208,0.458386962425159,1.18996024635654,159.597314910723,0
Ausgrid,clipping,99.5,0.005,3,0.3,1321,0.0880666666666667,0.488447147713377,0.575806740120508,17.885167886863,0.458386962425159,1.38009166957158,201.075681182121,0
Ausgrid,cloud,99.5,0.005,3,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99.5,0.005,3,0.3,277202,18.4801333333333,0.488447147713377,0.752014400154668,53.9602398489087,0.458386962425159,0.603211739388774,31.5944363245848,0
Ausgrid,clipping,99.5,0.005,3,0.4,1321,0.0880666666666667,0.488447147713377,0.575806740120508,17.885167886863,0.458386962425159,1.38009166957158,201.075681182121,0
Ausgrid,cloud,99.5,0.005,3,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99.5,0.005,3,0.4,186773,12.4515333333333,0.488447147713377,0.880465854413637,80.2581627378648,0.458386962425159,0.708078431768254,54.4717650829483,0
Ausgrid,clipping,99.5,0.005,3,0.5,1321,0.0880666666666667,0.488447147713377,0.575806740120508,17.885167886863,0.458386962425159,1.38009166957158,201.075681182121,0
Ausgrid,cloud,99.5,0.005,3,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99.5,0.005,3,0.5,120254,8.01693333333333,0.488447147713377,1.03252838870631,111.389992456708,0.458386962425159,0.834605546182847,82.0744511945217,0
Ausgrid,clipping,99.5,0.005,3,0.6,1321,0.0880666666666667,0.488447147713377,0.575806740120508,17.885167886863,0.458386962425159,1.38009166957158,201.075681182121,0
Ausgrid,cloud,99.5,0.005,3,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99.5,0.005,3,0.6,73512,4.9008,0.488447147713377,1.20237237194572,146.162226061616,0.458386962425159,0.979421035793701,113.666861424666,0
Ausgrid,clipping,99.5,0.005,3,0.7,1321,0.0880666666666667,0.488447147713377,0.575806740120508,17.885167886863,0.458386962425159,1.38009166957158,201.075681182121,0
Ausgrid,cloud,99.5,0.005,3,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99.5,0.005,3,0.7,40163,2.67753333333333,0.488447147713377,1.40756868346996,188.172157429801,0.458386962425159,1.15743331614923,152.501360428245,0
Ausgrid,clipping,99.5,0.005,5,0.3,536,0.0357333333333333,0.488447147713377,0.558935248432498,14.4310599517482,0.458386962425159,0.935936906317501,104.18052497955,0
Ausgrid,cloud,99.5,0.005,5,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99.5,0.005,5,0.3,276428,18.4285333333333,0.488447147713377,0.752549822827154,54.0698571688157,0.458386962425159,0.597912082482237,30.4382828252577,0
Ausgrid,clipping,99.5,0.005,5,0.4,536,0.0357333333333333,0.488447147713377,0.558935248432498,14.4310599517482,0.458386962425159,0.935936906317501,104.18052497955,0
Ausgrid,cloud,99.5,0.005,5,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99.5,0.005,5,0.4,185991,12.3994,0.488447147713377,0.881577633332426,80.4857777263018,0.458386962425159,0.701775529916472,53.0967473864511,0
Ausgrid,clipping,99.5,0.005,5,0.5,536,0.0357333333333333,0.488447147713377,0.558935248432498,14.4310599517482,0.458386962425159,0.935936906317501,104.18052497955,0
Ausgrid,cloud,99.5,0.005,5,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99.5,0.005,5,0.5,119470,7.96466666666667,0.488447147713377,1.0348587135418,111.867080888158,0.458386962425159,0.827049518801356,80.4260562791178,0
Ausgrid,clipping,99.5,0.005,5,0.6,536,0.0357333333333333,0.488447147713377,0.558935248432498,14.4310599517482,0.458386962425159,0.935936906317501,104.18052497955,0
Ausgrid,cloud,99.5,0.005,5,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99.5,0.005,5,0.6,72728,4.84853333333333,0.488447147713377,1.20735462479882,147.182244885848,0.458386962425159,0.970295081382315,111.675977049791,0
Ausgrid,clipping,99.5,0.005,5,0.7,536,0.0357333333333333,0.488447147713377,0.558935248432498,14.4310599517482,0.458386962425159,0.935936906317501,104.18052497955,0
Ausgrid,cloud,99.5,0.005,5,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99.5,0.005,5,0.7,39378,2.6252,0.488447147713377,1.41911087725886,190.535195855335,0.458386962425159,1.14646701324815,150.108992450964,0
Ausgrid,clipping,99.5,0.01,2,0.3,2640,0.176,0.488447147713377,0.634163848199845,29.8326443646214,0.458386962425159,1.6849556819793,267.583683677391,0
Ausgrid,cloud,99.5,0.01,2,0.3,275896,18.3930666666667,0.488447147713377,0.752931863703058,54.1480725658536,0.458386962425159,0.597071960883392,30.2550050124683,0
Ausgrid,combined,99.5,0.01,2,0.3,278499,18.5666,0.488447147713377,0.751528880346711,53.8608391644682,0.458386962425159,0.61641447760304,34.4746967369698,0
Ausgrid,clipping,99.5,0.01,2,0.4,2640,0.176,0.488447147713377,0.634163848199845,29.8326443646214,0.458386962425159,1.6849556819793,267.583683677391,0
Ausgrid,cloud,99.5,0.01,2,0.4,185456,12.3637333333333,0.488447147713377,0.882353088729453,80.64453705178,0.458386962425159,0.700983556062554,52.9239733071605,0
Ausgrid,combined,99.5,0.01,2,0.4,188087,12.5391333333333,0.488447147713377,0.879163442145168,79.9915192996614,0.458386962425159,0.724103261748077,57.9676825704442,0
Ausgrid,clipping,99.5,0.01,2,0.5,2640,0.176,0.488447147713377,0.634163848199845,29.8326443646214,0.458386962425159,1.6849556819793,267.583683677391,0
Ausgrid,cloud,99.5,0.01,2,0.5,118934,7.92893333333333,0.488447147713377,1.03650904374418,112.204953718433,0.458386962425159,0.826526326685345,80.3119186271123,0
Ausgrid,combined,99.5,0.01,2,0.5,121570,8.10466666666667,0.488447147713377,1.02932234800826,110.733618330447,0.458386962425159,0.854382282785595,86.3888707186103,0
Ausgrid,clipping,99.5,0.01,2,0.6,2640,0.176,0.488447147713377,0.634163848199845,29.8326443646214,0.458386962425159,1.6849556819793,267.583683677391,0
Ausgrid,cloud,99.5,0.01,2,0.6,72192,4.8128,0.488447147713377,1.21087101335436,147.902156665865,0.458386962425159,0.970545629799723,111.730635763486,0
Ausgrid,combined,99.5,0.01,2,0.6,74831,4.98873333333333,0.488447147713377,1.19522050473981,144.698021133941,0.458386962425159,1.00443779715188,119.124425319116,0
Ausgrid,clipping,99.5,0.01,2,0.7,2640,0.176,0.488447147713377,0.634163848199845,29.8326443646214,0.458386962425159,1.6849556819793,267.583683677391,0
Ausgrid,cloud,99.5,0.01,2,0.7,38842,2.58946666666667,0.488447147713377,1.42735947432523,192.223934771098,0.458386962425159,1.14910244607496,150.68392870414,0
Ausgrid,combined,99.5,0.01,2,0.7,41482,2.76546666666667,0.488447147713377,1.39042731726048,184.662797964865,0.458386962425159,1.19041411378707,159.696328946405,0
Ausgrid,clipping,99.5,0.01,3,0.3,1363,0.0908666666666667,0.488447147713377,0.578150843337824,18.3650771725023,0.458386962425159,1.37749469521105,200.509134885343,0
