site_id,split,n_rows,start,end
ID_61,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_62,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_62,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_62,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_63,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_63,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_63,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_64,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_64,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_64,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_65,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_65,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_65,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_66,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_66,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_66,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_67,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_67,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_67,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_68,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_68,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_68,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_69,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_69,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_69,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_7,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_7,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_7,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_70,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_70,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_70,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_71,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_71,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_71,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_72,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_72,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_72,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_73,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_73,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_73,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_74,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_74,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_74,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_75,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_75,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_75,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_76,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_76,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_76,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_77,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_77,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_77,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_78,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_78,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_78,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_79,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_79,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_79,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_8,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_8,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_8,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_80,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_80,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_80,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_81,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_81,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_81,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_82,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_82,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_82,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_83,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_83,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_83,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_84,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_84,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_84,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_85,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_85,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_85,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_86,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_86,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_86,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_87,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_87,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_87,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_88,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_88,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_88,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_89,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_89,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_89,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_9,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_9,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_9,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_90,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_90,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_90,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_91,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_91,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_91,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_92,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_92,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_92,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_93,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_93,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_93,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_94,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_94,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_94,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_95,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_95,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_95,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_96,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_96,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_96,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_97,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_97,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_97,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_98,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_98,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_98,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
ID_99,test,7892,2013-01-17 14:00:00,2013-06-30 23:30:00
ID_99,train,36825,2010-07-01 00:00:00,2012-08-06 04:00:00
ID_99,val,7891,2012-08-06 04:30:00,2013-01-17 13:30:00
